id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
117,SAN GREGORIO,Conjuntos Y Condoninios Sector Medio,4.1477,-73.6329,3.1,6000,3000,9000,17
118,MAIZARO,Conjuntos Y Condoninios Sector Medio,4.1517,-73.6326,3.1,6000,3000,9000,17
119,"CONDOMINIO DUARY 1,2",Conjuntos Y Condoninios Sector Medio,4.1457,-73.6331,3.1,6000,3000,9000,17
120,CERRO CAMPESTRE ALTO,Conjuntos Y Condoninios Sector Medio,4.1505,-73.6373,3.1,6000,3000,9000,17
121,CERRO CAMPESTRE BAJO,Conjuntos Y Condoninios Sector Medio,4.1455,-73.631,3.1,6000,3000,9000,17
122,CONDOMINIO BOSQUES DE VIZCAYA,Conjuntos Y Condoninios Sector Medio,4.1502,-73.6333,3.1,6000,3000,9000,17
123,CONDOMINIO PORTAL DEL MOLINO,Conjuntos Y Condoninios Sector Medio,4.1461,-73.6303,3.1,6000,3000,9000,17
124,RESERVAS DEL VIZCAYA,Conjuntos Y Condoninios Sector Medio,4.1519,-73.6384,3.1,6000,3000,9000,17
125,"CONJUNTO LOS ALMENDROS 1,2",Conjuntos Y Condoninios Sector Medio,4.149,-73.6334,3.1,6000,3000,9000,17
126,CAMINOS DE SEVILLA,Conjuntos Y Condoninios Sector Medio,4.1438,-73.6372,3.1,6000,3000,9000,17
127,LLANO HERMOSO,Conjuntos Y Condoninios Sector Medio,4.1515,-73.6327,3.1,6000,3000,9000,17
128,"CONJUNTO BONNANZA 1,2",Conjuntos Y Condoninios Sector Medio,4.1492,-73.637,3.1,6000,3000,9000,17
129,RINCON DEL LLANO,Conjuntos Y Condoninios Sector Medio,4.1515,-73.6387,3.1,6000,3000,9000,17
130,TORRES DEL MEDITERRENO,Conjuntos Y Condoninios Sector Medio,4.1503,-73.6362,3.1,6000,3000,9000,17
131,TERMINAL DE TRANSPORTE,Sector Terminal,4.128,-73.629,3.8,6000,4000,10000,19
132,"QUINTA DE MORELIA 1,2,3",Sector Terminal,4.1288,-73.628,3.8,6000,4000,10000,19
133,CONDOMINIO VILLAVENTO,Sector Terminal,4.1235,-73.6325,3.8,6000,4000,10000,19
134,CONDOMINIO CIUDAD REAL,Sector Terminal,4.1296,-73.6266,3.8,6000,4000,10000,19
135,TORRES DE PRADERA,Sector Terminal,4.1267,-73.6249,3.8,6000,4000,10000,19
136,CONDOMINIO VILLA VALERIA,Sector Terminal,4.1265,-73.6269,3.8,6000,4000,10000,19
137,CONDOMINIO CANAGUAY,Sector Terminal,4.1258,-73.6316,3.8,6000,4000,10000,19
138,JARDINES DE SANTORINE,Sector Terminal,4.1307,-73.6281,3.8,6000,4000,10000,19
139,LLANO REAL CLUB HOUSE,Sector Terminal,4.128,-73.6272,3.8,6000,4000,10000,19
140,Página 646,Sector Terminal,4.1306,-73.6248,3.8,6000,4000,10000,19
141,PALMAS DE VALLARTA,Sector Terminal,4.1251,-73.6273,3.8,6000,4000,10000,19
142,CONJUNTO TERRABELA,Sector Terminal,4.1292,-73.6276,3.8,6000,4000,10000,19
143,BOSQUES DE MORELIA,Sector Terminal,4.1279,-73.6253,3.8,6000,4000,10000,19
144,"NUEVA ESPERANZA 1,2",Sector Terminal,4.1278,-73.6305,3.8,6000,4000,10000,19
145,CONDOMINIO SIENDA MANOY,Sector Terminal,4.1282,-73.6275,3.8,6000,4000,10000,19
146,QUINTAS DE SANTA CLARA,Sector Terminal,4.1244,-73.6307,3.8,6000,4000,10000,19
147,BARRIO VILLA DEL ALCARABAN,Sector Terminal,4.1312,-73.6332,3.8,6000,4000,10000,19
148,URBANIZACION CALATRABA,Sector Terminal,4.1237,-73.6323,3.8,6000,4000,10000,19
149,TERRA VERDE,Sector Terminal,4.1297,-73.6255,3.8,6000,4000,10000,19
150,ALAMEDA DEL BOSQUE,Sector Terminal,4.1495,-73.631,3.8,6000,4000,10000,19
151,REMANSOS DEL LLANO,Sector Terminal,4.1281,-73.6266,3.8,6000,4000,10000,19
152,SAN GERARDO,Sector Terminal,4.13,-73.6339,3.8,6000,4000,10000,19
153,TERRA VELA,Sector Terminal,4.1251,-73.6248,3.8,6000,4000,10000,19
154,AMARILO MORICHAL,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
155,AMARILO CIMARON,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
156,AMARILO ALBORADA,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
157,AMARILO PIEDEMONTE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
158,AMARILO ARAUCO,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
159,AMARILO ZAINOS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
160,"AMARILO PASOLLONO 1,2,3,4",Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
161,AMARILO ALCARABN,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
162,AMARILO MAPIRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
163,AMARILO OCARROS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
164,AMARILO ARBOLEDA CAMPESTRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
165,AMARILO PRADO VERDE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
166,AMARILO ARBOLEDA CAMPESTRE IV 4,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
167,"AMARILO LLANO ALTO 1,2,3,4",Sector Los Centauros,4.108,-73.605,6.6,6000,8000,14000,26
168,VILLA HERMOSA,Sector Los Centauros,4.1157,-73.6117,6.6,6000,8000,14000,26
169,CONDOMINIO CAMPSTRE CARACOLI,Sector Los Centauros,4.1082,-73.6096,6.6,6000,8000,14000,26
170,GIMNASIO LOS ALCAZARES,Sector Los Centauros,4.1156,-73.606,6.6,6000,8000,14000,26
171,LAS MERCEDES,Sector Los Centauros,4.1098,-73.6117,6.6,6000,8000,14000,26
172,"MULTIFA CENTAUROS BLOQUE A,B,C,D",Sector Los Centauros,4.1082,-73.6091,6.6,6000,8000,14000,26
173,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,6.6,6000,8000,14000,26
174,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,6.6,6000,8000,14000,26
175,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,6.6,6000,8000,14000,26
176,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,6.6,6000,8000,14000,26
177,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,6.6,6000,8000,14000,26
178,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,6.6,6000,8000,14000,26
179,Página 647,Sector Los Centauros,4.1137,-73.6072,6.6,6000,8000,14000,26
180,PRADOS DE MAVICURE,Sector Los Centauros,4.11,-73.6072,5.9,6000,7000,13000,24
181,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,5.9,6000,7000,13000,24
182,CANCHA SINTETICA QUARZO,Sector Barzal,4.1468,-73.6411,3.1,6000,3000,9000,17
183,RENAULT CASATORO,Sector Barzal,4.1477,-73.6377,3.1,6000,3000,9000,17
184,CHEVROLET,Sector Barzal,4.1396,-73.634,3.1,6000,3000,9000,17
185,NISSAN,Sector Barzal,4.1401,-73.6385,3.1,6000,3000,9000,17
186,SUZUKI ALCALA MOTOR,Sector Barzal,4.1455,-73.6412,3.1,6000,3000,9000,17
187,CANCHA MONACO,Sector Barzal,4.1408,-73.6401,3.1,6000,3000,9000,17
188,BAR TERRAZA,Sector Barzal,4.1482,-73.6331,3.1,6000,3000,9000,17
189,7 DE AGOSTO,Sector Salud Barzal,4.1469,-73.64,3.8,6000,4000,10000,19
190,BARZAL BAJO,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
191,BARZAL ALTO,Sector Salud Barzal,4.1435,-73.6375,3.8,6000,4000,10000,19
192,CLUB VILLAVICENCIO,Sector Salud Barzal,4.1462,-73.6342,3.8,6000,4000,10000,19
193,MESETAS,Sector Salud Barzal,4.1401,-73.6375,3.8,6000,4000,10000,19
194,ELECTRIFICADORA EMSA,Sector Salud Barzal,4.1455,-73.6334,3.8,6000,4000,10000,19
195,BALATA,Sector Salud Barzal,4.1487,-73.6389,3.8,6000,4000,10000,19
196,CAMOA,Sector Salud Barzal,4.1415,-73.6414,3.8,6000,4000,10000,19
197,SALLE,Sector Salud Barzal,4.1435,-73.6326,3.8,6000,4000,10000,19
198,POZO VEIENTE,Sector Salud Barzal,4.1485,-73.6321,3.8,6000,4000,10000,19
199,RECODO BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
200,AZOTEA,Sector Salud Barzal,4.1484,-73.6378,3.8,6000,4000,10000,19
201,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.8,6000,4000,10000,19
202,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.8,6000,4000,10000,19
203,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.8,6000,4000,10000,19
204,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.8,6000,4000,10000,19
205,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.8,6000,4000,10000,19
206,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.8,6000,4000,10000,19
207,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
208,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.8,6000,4000,10000,19
209,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.8,6000,4000,10000,19
210,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
211,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.8,6000,4000,10000,19
212,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.8,6000,4000,10000,19
213,Página 648,Sector Salud Barzal,4.146,-73.6322,3.1,6000,3000,9000,17
214,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,4.5,6000,5000,11000,21
215,IPS MONTANO MEDICAL BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
216,IPS,Sector Salud Barzal,4.1461,-73.6399,4.5,6000,5000,11000,21
217,CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
218,IPS CENTRO,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
219,MERDICO DE,Sector Salud Barzal,4.1416,-73.6342,4.5,6000,5000,11000,21
220,REHABULITACION,Sector Salud Barzal,4.1467,-73.6339,4.5,6000,5000,11000,21
221,IPS CENTRO TERAPEUTICO INTEGRAL,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
222,LABORATORIO,Sector Salud Barzal,4.1473,-73.6343,4.5,6000,5000,11000,21
223,CLINICO DE ALTA,Sector Salud Barzal,4.1392,-73.6393,4.5,6000,5000,11000,21
224,UNIDAD AMBULATORIA,Sector Salud Barzal,4.1425,-73.6369,4.5,6000,5000,11000,21
225,COMPLEJI,Sector Salud Barzal,4.1415,-73.64,4.5,6000,5000,11000,21
226,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,4.5,6000,5000,11000,21
227,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,4.5,6000,5000,11000,21
228,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,4.5,6000,5000,11000,21
229,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,4.5,6000,5000,11000,21
230,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
231,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
232,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
233,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
234,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
235,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
236,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
237,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,3.8,6000,4000,10000,19
238,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,3.8,6000,4000,10000,19
239,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,3.8,6000,4000,10000,19
240,SAN FELIPE,Sector Grama,4.155,-73.6412,3.8,6000,4000,10000,19
241,PANORAMA,Sector Grama,4.1572,-73.6403,3.8,6000,4000,10000,19
242,VIRREY,Sector Grama,4.1631,-73.642,3.8,6000,4000,10000,19
243,CAMPIÑA,Sector Grama,4.1547,-73.6439,3.8,6000,4000,10000,19
244,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,3.8,6000,4000,10000,19
245,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,3.8,6000,4000,10000,19
246,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,3.8,6000,4000,10000,19
247,RONDINELA,Sector Grama,4.1578,-73.6379,3.8,6000,4000,10000,19
248,PRADERA,Sector Grama,4.1561,-73.6405,3.8,6000,4000,10000,19
249,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,5.2,6000,6000,12000,23
250,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1631,-73.644,5.2,6000,6000,12000,23
251,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1595,-73.6366,5.2,6000,6000,12000,23
252,CONJUNTO PRADROS DE SAN FRANCISCO,Sector Grama Conjuntos Y Edificios,4.155,-73.6448,5.2,6000,6000,12000,23
253,Página 649,Sector Grama Conjuntos Y Edificios,4.1599,-73.6409,5.9,6000,7000,13000,24
254,"SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1555,-73.6367,5.9,6000,7000,13000,24
255,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1593,-73.6369,5.9,6000,7000,13000,24
256,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y Edificios,4.161,-73.6368,5.9,6000,7000,13000,24
257,LA ARENERA,Sector Caudal,4.1606,-73.6374,4.5,6000,5000,11000,21
258,CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
259,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,4.5,6000,5000,11000,21
260,EDIFICIO MONTEBELLO,Sector Caudal,4.164,-73.6412,4.5,6000,5000,11000,21
261,"TORRES DEL CAUDAL 1,2",Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
262,TERRAZAS DEL LLANO,Sector Caudal,4.1639,-73.6342,4.5,6000,5000,11000,21
263,TORRRES CLUB,Sector Caudal,4.1643,-73.6356,4.5,6000,5000,11000,21
264,CLUB META,Sector Caudal,4.1628,-73.6429,4.5,6000,5000,11000,21
265,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,4.5,6000,5000,11000,21
266,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
267,EDIFICIO COSTA BELLA CAUDAL ALTO,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
268,EDIDIFICIO AGORA,Sector Caudal,4.1635,-73.6359,4.5,6000,5000,11000,21
269,CONJUNTO ARAGUANEY CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
270,HOTEL DEL LLANO,Sector Caudal,4.1569,-73.6358,4.5,6000,5000,11000,21
271,EDIFICIO BELLO HORISONTE CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
272,CONJUNTO SARARE CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
273,VALLES DE ARAGON,Sector Este Kirpas,4.1381,-73.6036,7.3,6000,9000,15000,28
274,GAVIOTAS,Sector Este Kirpas,4.1336,-73.6065,7.3,6000,9000,15000,28
