id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
147,CONDOMINIO SIENDA MANOY,Sector Terminal,4.1282,-73.6275,5.2,6000,6000,12000,23
148,QUINTAS DE SANTA CLARA,Sector Terminal,4.1244,-73.6307,5.2,6000,6000,12000,23
149,BARRIO VILLA DEL ALCARABAN,Sector Terminal,4.1312,-73.6332,5.2,6000,6000,12000,23
150,URBANIZACION CALATRABA,Sector Amarilo,4.1037,-73.6083,6.6,6000,8000,14000,26
151,TERRA VERDE,Sector Amarilo,4.1097,-73.6015,6.6,6000,8000,14000,26
152,ALAMEDA DEL BOSQUE,Sector Amarilo,4.1495,-73.631,6.6,6000,8000,14000,26
153,REMANSOS DEL LLANO,Sector Amarilo,4.1081,-73.6026,6.6,6000,8000,14000,26
154,SAN GERARDO,Sector Amarilo,4.11,-73.6099,6.6,6000,8000,14000,26
155,TERRA VELA,Sector Amarilo,4.1051,-73.6008,6.6,6000,8000,14000,26
156,AMARILO MORICHAL,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
157,AMARILO CIMARON,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
158,AMARILO ALBORADA,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
159,AMARILO PIEDEMONTE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
160,AMARILO ARAUCO,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
161,AMARILO ZAINOS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
162,"AMARILO PASOLLONO 1,2,3,4",Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
163,AMARILO ALCARABN,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
164,AMARILO MAPIRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
165,AMARILO OCARROS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
166,AMARILO ARBOLEDA CAMPESTRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
167,AMARILO PRADO VERDE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
168,IV 4,Sector Amarilo,4.1106,-73.6005,6.6,6000,8000,14000,26
169,"AMARILO LLANO ALTO 1,2,3,4",Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
170,VILLA HERMOSA,Sector Amarilo,4.1117,-73.6067,6.6,6000,8000,14000,26
171,Página 550,Sector Amarilo,4.1038,-73.6043,8.0,6000,10000,16000,30
172,CONDOMINIO CAMPSTRE,Sector Amarilo,4.1055,-73.6046,8.0,6000,10000,16000,30
173,CARACOLI,Sector Amarilo,4.111,-73.6002,8.0,6000,10000,16000,30
174,GIMNASIO LOS ALCAZARES,Sector Amarilo,4.1116,-73.601,8.0,6000,10000,16000,30
175,LAS MERCEDES,Sector Amarilo,4.1058,-73.6067,8.0,6000,10000,16000,30
176,MULTIFAMILIARES CENTAUROS,Sector Los Centauros,4.1118,-73.6094,6.6,6000,8000,14000,26
177,"BLOQUE A,B,C,D",Sector Los Centauros,4.1083,-73.6079,6.6,6000,8000,14000,26
178,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,6.6,6000,8000,14000,26
179,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,6.6,6000,8000,14000,26
180,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,6.6,6000,8000,14000,26
181,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,6.6,6000,8000,14000,26
182,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,6.6,6000,8000,14000,26
183,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,6.6,6000,8000,14000,26
184,PRADOS DE MARICURE,Sector Los Centauros,4.1078,-73.6079,6.6,6000,8000,14000,26
185,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,6.6,6000,8000,14000,26
186,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,6.6,6000,8000,14000,26
187,RENAUULT CASATORO,Sector Los Centauros,4.1135,-73.6097,6.6,6000,8000,14000,26
188,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,6.6,6000,8000,14000,26
189,NISSAN,Sector Los Centauros,4.1079,-73.612,6.6,6000,8000,14000,26
190,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,6.6,6000,8000,14000,26
191,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,6.6,6000,8000,14000,26
192,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,6.6,6000,8000,14000,26
193,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,2.4,6000,2000,8000,16
194,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,2.4,6000,2000,8000,16
195,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,2.4,6000,2000,8000,16
196,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,2.4,6000,2000,8000,16
197,MESETAS,Sector Barzal,4.1401,-73.6375,2.4,6000,2000,8000,16
198,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,2.4,6000,2000,8000,16
199,BALATA,Sector Barzal,4.1487,-73.6389,2.4,6000,2000,8000,16
200,CAMOA,Sector Barzal,4.1415,-73.6414,2.4,6000,2000,8000,16
201,SALLE,Sector Barzal,4.1435,-73.6326,2.4,6000,2000,8000,16
202,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,2.4,6000,2000,8000,16
203,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,2.4,6000,2000,8000,16
204,AZOTEA,Sector Barzal,4.1484,-73.6378,2.4,6000,2000,8000,16
205,Página 551,Sector Salud Barzal,4.1474,-73.6341,3.1,6000,3000,9000,17
206,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.1,6000,3000,9000,17
207,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.1,6000,3000,9000,17
208,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.1,6000,3000,9000,17
209,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.1,6000,3000,9000,17
210,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.1,6000,3000,9000,17
211,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.1,6000,3000,9000,17
212,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
213,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.1,6000,3000,9000,17
214,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.1,6000,3000,9000,17
215,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
216,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.1,6000,3000,9000,17
217,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.1,6000,3000,9000,17
218,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,3.1,6000,3000,9000,17
219,IPS MONTANO MEDICAL BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
220,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
221,IPS CENTRO MEDICO DE,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
222,REHABILITACION,Sector Salud Barzal,4.1426,-73.6335,3.1,6000,3000,9000,17
223,IPS CENTRO TERAPEUTICO,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
224,INTEGRAL,Sector Salud Barzal,4.1406,-73.6319,3.1,6000,3000,9000,17
225,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,2.4,6000,2000,8000,16
226,UNIDAD AMBULATORIA DE ALTA,Sector Salud Barzal,4.1401,-73.6413,2.4,6000,2000,8000,16
227,COMPLEJI,Sector Salud Barzal,4.1415,-73.64,2.4,6000,2000,8000,16
228,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,2.4,6000,2000,8000,16
229,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,2.4,6000,2000,8000,16
230,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,2.4,6000,2000,8000,16
231,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,2.4,6000,2000,8000,16
232,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,2.4,6000,2000,8000,16
233,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
234,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
235,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
236,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
237,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
238,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
239,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,3.8,6000,4000,10000,19
240,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,3.8,6000,4000,10000,19
241,Página 552,Sector Grama,4.1601,-73.6371,5.2,6000,6000,12000,23
242,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,5.9,6000,7000,13000,24
243,SAN FELIPE,Sector Grama,4.155,-73.6412,5.9,6000,7000,13000,24
244,PANORAMA,Sector Grama,4.1572,-73.6403,5.9,6000,7000,13000,24
245,VIRREY,Sector Grama,4.1631,-73.642,5.9,6000,7000,13000,24
246,CAMPIÑA,Sector Grama,4.1547,-73.6439,5.9,6000,7000,13000,24
247,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,5.9,6000,7000,13000,24
248,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,5.9,6000,7000,13000,24
249,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,5.9,6000,7000,13000,24
250,RONDINELA,Sector Grama,4.1578,-73.6379,5.9,6000,7000,13000,24
251,PRADERA,Sector Grama,4.1561,-73.6405,5.9,6000,7000,13000,24
252,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,5.2,6000,6000,12000,23
253,CONJUNTO RESIDENCIAL,Sector Grama Conjuntos Y Edificios,4.1577,-73.6375,5.2,6000,6000,12000,23
254,"CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1607,-73.6465,5.2,6000,6000,12000,23
255,COJUNTO RESIDENCIAL SAN,Sector Grama Conjuntos Y Edificios,4.1593,-73.6444,5.2,6000,6000,12000,23
256,"ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1596,-73.6445,5.2,6000,6000,12000,23
257,CONJUNTO PRADROS DE SAN,Sector Grama Conjuntos Y Edificios,4.1618,-73.645,5.2,6000,6000,12000,23
258,FRANCISCO,Sector Grama Conjuntos Y Edificios,4.1574,-73.6392,5.2,6000,6000,12000,23
259,"SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1555,-73.6367,5.2,6000,6000,12000,23
260,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1593,-73.6369,5.2,6000,6000,12000,23
261,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y Edificios,4.161,-73.6368,5.2,6000,6000,12000,23
262,LA ARENERA,Sector Caudal,4.1606,-73.6374,3.8,6000,4000,10000,19
263,CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
264,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,3.8,6000,4000,10000,19
265,EDIFICIO MONTEBELLO,Sector Caudal,4.164,-73.6412,3.8,6000,4000,10000,19
266,"TORRES DEL CAUDAL 1,2",Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
267,TERRAZAS DEL LLANO,Sector Caudal,4.1639,-73.6342,3.8,6000,4000,10000,19
268,TORRRES CLUB,Sector Caudal,4.1643,-73.6356,3.8,6000,4000,10000,19
269,CLUB META,Sector Caudal,4.1628,-73.6429,3.8,6000,4000,10000,19
270,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,3.8,6000,4000,10000,19
271,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
272,EDIFICIO COSTA BELLA CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
273,ALTO,Sector Caudal,4.1435,-73.6375,3.8,6000,4000,10000,19
274,EDIDIFICIO AGORA,Sector Caudal,4.1635,-73.6359,3.8,6000,4000,10000,19
275,CONJUNTO ARAGUANEY CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
276,HOTEL DEL LLANO,Sector Este Kirpas,4.1354,-73.6028,7.3,6000,9000,15000,28
277,EDIFICIO BELLO HORISONTE,Sector Este Kirpas,4.1396,-73.6096,7.3,6000,9000,15000,28
278,Página 553,Sector Este Kirpas,4.1374,-73.6051,7.3,6000,9000,15000,28
279,CONJUNTO SARARE CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
280,VALLES DE ARAGON,Sector Este Kirpas,4.1381,-73.6036,7.3,6000,9000,15000,28
281,GAVIOTAS,Sector Este Kirpas,4.1336,-73.6065,7.3,6000,9000,15000,28
282,FIKUS,Sector Este Kirpas,4.1375,-73.6019,7.3,6000,9000,15000,28
283,VILLAMELIA,Sector Este Kirpas,4.1343,-73.605,7.3,6000,9000,15000,28
284,ACAPULCO,Sector Este Kirpas,4.1344,-73.6099,7.3,6000,9000,15000,28
