id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
158,SAN GERARDO,Sector Terminal,4.13,-73.6339,5.9,6000,7000,13000,24
159,TERRA VELA,Sector Terminal,4.1251,-73.6248,5.9,6000,7000,13000,24
160,AMARILO MORICHAL,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
161,AMARILO CIMARON,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
162,AMARILO ALBORADA,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
163,AMARILO PIEDEMONTE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
164,AMARILO ARAUCO,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
165,AMARILO ZAINOS,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
166,"AMARILO PASOLLONO 1,2,3,4",Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
167,AMARILO ALCARABN,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
168,AMARILO MAPIRE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
169,AMARILO OCARROS,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
170,AMARILO ARBOLEDA,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
171,CAMPESTRE,Sector Amarilo,4.1107,-73.6071,7.3,6000,9000,15000,28
172,AMARILO PRADO VERDE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
173,CAMPESTRE IV 4,Sector Amarilo,4.1113,-73.608,7.3,6000,9000,15000,28
174,"AMARILO LLANO ALTO 1,2,3,4",Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
175,VILLA HERMOSA,Sector Amarilo,4.1117,-73.6067,6.6,6000,8000,14000,26
176,CONDOMINIO CAMPSTRE,Sector Amarilo,4.1055,-73.6046,8.7,6000,11000,17000,31
177,CARACOLI,Sector Amarilo,4.111,-73.6002,8.7,6000,11000,17000,31
178,Página 575,Sector Amarilo,4.1064,-73.6052,8.7,6000,11000,17000,31
179,GIMNASIO LOS ALCAZARES,Sector Amarilo,4.1116,-73.601,8.7,6000,11000,17000,31
180,LAS MERCEDES,Sector Amarilo,4.1058,-73.6067,8.7,6000,11000,17000,31
181,MULTIFAMILIARES,Sector Los Centauros,4.1102,-73.611,7.3,6000,9000,15000,28
182,"CENTAUROS BLOQUE A,B,C,D",Sector Los Centauros,4.1107,-73.609,7.3,6000,9000,15000,28
183,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,7.3,6000,9000,15000,28
184,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,7.3,6000,9000,15000,28
185,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,7.3,6000,9000,15000,28
186,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,7.3,6000,9000,15000,28
187,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,7.3,6000,9000,15000,28
188,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,7.3,6000,9000,15000,28
189,PRADOS DE MARICURE,Sector Los Centauros,4.1078,-73.6079,7.3,6000,9000,15000,28
190,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,7.3,6000,9000,15000,28
191,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,7.3,6000,9000,15000,28
192,RENAUULT CASATORO,Sector Los Centauros,4.1135,-73.6097,7.3,6000,9000,15000,28
193,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,7.3,6000,9000,15000,28
194,NISSAN,Sector Los Centauros,4.1079,-73.612,7.3,6000,9000,15000,28
195,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,7.3,6000,9000,15000,28
196,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,7.3,6000,9000,15000,28
197,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,7.3,6000,9000,15000,28
198,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,3.8,6000,4000,10000,19
199,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
200,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,3.8,6000,4000,10000,19
201,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,3.8,6000,4000,10000,19
202,MESETAS,Sector Barzal,4.1401,-73.6375,3.8,6000,4000,10000,19
203,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,3.8,6000,4000,10000,19
204,BALATA,Sector Barzal,4.1487,-73.6389,3.8,6000,4000,10000,19
205,CAMOA,Sector Barzal,4.1415,-73.6414,3.8,6000,4000,10000,19
206,SALLE,Sector Barzal,4.1435,-73.6326,3.8,6000,4000,10000,19
207,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,3.8,6000,4000,10000,19
208,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
209,AZOTEA,Sector Barzal,4.1484,-73.6378,3.8,6000,4000,10000,19
210,Página 576,Sector Salud Barzal,4.1487,-73.6393,3.1,6000,3000,9000,17
211,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.1,6000,3000,9000,17
212,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.1,6000,3000,9000,17
213,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.1,6000,3000,9000,17
214,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.1,6000,3000,9000,17
215,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.1,6000,3000,9000,17
216,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.1,6000,3000,9000,17
217,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
218,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.1,6000,3000,9000,17
219,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.1,6000,3000,9000,17
220,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
221,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.1,6000,3000,9000,17
222,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.1,6000,3000,9000,17
223,CAPILLAS,Sector Salud Barzal,4.1418,-73.635,3.1,6000,3000,9000,17
224,DE LA,Sector Salud Barzal,4.142,-73.63,3.1,6000,3000,9000,17
225,FE,Sector Salud Barzal,4.1393,-73.6344,3.1,6000,3000,9000,17
226,IPS,Sector Salud Barzal,4.1461,-73.6399,3.1,6000,3000,9000,17
227,MONTANO,Sector Salud Barzal,4.1448,-73.633,3.1,6000,3000,9000,17
228,MEDICAL,Sector Salud Barzal,4.148,-73.638,3.1,6000,3000,9000,17
229,BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
230,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
231,IPS CENTRO MEDICO DE,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
232,REHABILITACION,Sector Salud Barzal,4.1426,-73.6335,3.1,6000,3000,9000,17
233,IPS CENTRO TERAPEUTICO,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
234,INTEGRAL,Sector Salud Barzal,4.1406,-73.6319,3.1,6000,3000,9000,17
235,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,3.1,6000,3000,9000,17
236,UNIDAD AMBULATORIA DE,Sector Salud Barzal,4.1435,-73.6321,3.1,6000,3000,9000,17
237,ALTA COMPLEJI,Sector Salud Barzal,4.142,-73.6329,3.1,6000,3000,9000,17
238,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.1,6000,3000,9000,17
239,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,3.1,6000,3000,9000,17
240,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,3.1,6000,3000,9000,17
241,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,3.1,6000,3000,9000,17
242,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
243,EMPORIO,Sector Minima Grama,4.1569,-73.6424,2.4,6000,2000,8000,16
244,TRIUNFO,Sector Minima Grama,4.1601,-73.6397,2.4,6000,2000,8000,16
245,GALAN,Sector Minima Grama,4.1539,-73.6387,2.4,6000,2000,8000,16
246,ALCACERES,Sector Minima Grama,4.1574,-73.6427,2.4,6000,2000,8000,16
247,ESMERALDA,Sector Minima Grama,4.159,-73.6414,2.4,6000,2000,8000,16
248,ESCUELA DE CARABINEROS,Sector Minima Grama,4.1592,-73.6454,2.4,6000,2000,8000,16
249,DOCE DE OCTUBRE,Sector Minima Grama,4.1562,-73.6449,2.4,6000,2000,8000,16
250,SANTA JOSEFA MILITAR,Sector Minima Grama,4.157,-73.6411,2.4,6000,2000,8000,16
251,Página 577,Sector Minima Grama,4.1549,-73.6368,3.1,6000,3000,9000,17
252,SAN FELIPE,Sector Minima Grama,4.155,-73.6412,3.1,6000,3000,9000,17
253,PANORAMA,Sector Minima Grama,4.1572,-73.6403,3.1,6000,3000,9000,17
254,VIRREY,Sector Minima Grama,4.1631,-73.642,3.1,6000,3000,9000,17
255,CAMPIÑA,Sector Minima Grama,4.1547,-73.6439,3.1,6000,3000,9000,17
256,CHAPINERO BAJO,Sector Minima Grama,4.1584,-73.64,3.1,6000,3000,9000,17
257,CHAPINERO ALTO,Sector Minima Grama,4.154,-73.6413,3.1,6000,3000,9000,17
258,NUEVA GRANADA,Sector Minima Grama,4.1563,-73.6426,3.1,6000,3000,9000,17
259,RONDINELA,Sector Minima Grama,4.1578,-73.6379,3.1,6000,3000,9000,17
260,PRADERA,Sector Minima Grama,4.1561,-73.6405,3.1,6000,3000,9000,17
261,EDIFICIOS,Sector Minima Grama Conjuntos Y,4.1625,-73.6428,3.1,6000,3000,9000,17
262,CONDOMINIO PUERTA DEL SOL,Sector Minima Grama Conjuntos Y,4.1564,-73.6393,3.1,6000,3000,9000,17
263,CONJUNTO RESIDENCIAL,Sector Minima Grama Conjuntos Y,4.1577,-73.6375,3.1,6000,3000,9000,17
264,"CAMBULOS 1,2,3",Sector Minima Grama Conjuntos Y,4.1607,-73.6465,3.1,6000,3000,9000,17
265,COJUNTO RESIDENCIAL SAN,Sector Minima Grama Conjuntos Y,4.1593,-73.6444,3.1,6000,3000,9000,17
266,"ANGEL 1,2",Sector Minima Grama Conjuntos Y,4.1596,-73.6445,3.1,6000,3000,9000,17
267,CONJUNTO PRADROS DE SAN,Sector Minima Grama Conjuntos Y,4.1618,-73.645,3.1,6000,3000,9000,17
268,FRANCISCO,Sector Minima Grama Conjuntos Y,4.1574,-73.6392,3.1,6000,3000,9000,17
269,"SAN ANGEL 1,2",Sector Minima Grama Conjuntos Y,4.1555,-73.6367,3.1,6000,3000,9000,17
270,"LOS CAMBULOS 1,2,3",Sector Minima Grama Conjuntos Y,4.1593,-73.6369,3.1,6000,3000,9000,17
271,PANORAMA DEL CAMPO,Sector Minima Grama Conjuntos Y,4.161,-73.6368,3.1,6000,3000,9000,17
272,LA ARENERA,Sector Minima Grama Conjuntos Y,4.1596,-73.6409,3.1,6000,3000,9000,17
273,CAUDAL,Sector Minima Caudal,4.1595,-73.638,2.4,6000,2000,8000,16
274,CONJUNTO TRIANGULO,Sector Minima Caudal,4.1621,-73.6388,2.4,6000,2000,8000,16
275,EDIFICIO MONTEBELLO,Sector Minima Caudal,4.164,-73.6412,2.4,6000,2000,8000,16
276,"TORRES DEL CAUDAL 1,2",Sector Minima Caudal,4.1595,-73.638,2.4,6000,2000,8000,16
277,TERRAZAS DEL LLANO,Sector Minima Caudal,4.1639,-73.6342,2.4,6000,2000,8000,16
278,TORRRES CLUB,Sector Minima Caudal,4.1643,-73.6356,2.4,6000,2000,8000,16
279,CLUB META,Sector Minima Caudal,4.1628,-73.6429,2.4,6000,2000,8000,16
280,EDIFICIO PLAZA,Sector Minima Caudal,4.1594,-73.6352,2.4,6000,2000,8000,16
281,ALAMEDA ORIENTAL CAUDAL,Sector Minima Caudal,4.1595,-73.638,2.4,6000,2000,8000,16
282,EDIFICIO COSTA BELLA,Sector Minima Caudal,4.1563,-73.6337,2.4,6000,2000,8000,16
