id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
188,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,5.9,6000,7000,13000,24
189,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,5.9,6000,7000,13000,24
190,Página 56,Sector Los Centauros,4.1168,-73.606,5.9,6000,7000,13000,24
191,RENAUULT CASATORO,Sector Los Centauros,4.1135,-73.6097,5.9,6000,7000,13000,24
192,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,5.9,6000,7000,13000,24
193,NISSAN,Sector Los Centauros,4.1079,-73.612,5.9,6000,7000,13000,24
194,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,5.2,6000,6000,12000,23
195,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,5.9,6000,7000,13000,24
196,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,5.2,6000,6000,12000,23
197,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,3.1,6000,3000,9000,17
198,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
199,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,3.8,6000,4000,10000,19
200,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,5.9,6000,7000,13000,24
201,MESETAS,Sector Barzal,4.1401,-73.6375,3.8,6000,4000,10000,19
202,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,3.8,6000,4000,10000,19
203,BALATA,Sector Barzal,4.1487,-73.6389,3.8,6000,4000,10000,19
204,CAMOA,Sector Barzal,4.1415,-73.6414,3.8,6000,4000,10000,19
205,SALLE,Sector Barzal,4.1435,-73.6326,3.8,6000,4000,10000,19
206,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,3.8,6000,4000,10000,19
207,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,5.2,6000,6000,12000,23
208,AZOTEA,Sector Salud Barzal,4.1484,-73.6378,3.8,6000,4000,10000,19
209,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.8,6000,4000,10000,19
210,Página 57,Sector Salud Barzal,4.1426,-73.6346,3.8,6000,4000,10000,19
211,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.8,6000,4000,10000,19
212,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.1,6000,3000,9000,17
213,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.1,6000,3000,9000,17
214,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.1,6000,3000,9000,17
215,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.1,6000,3000,9000,17
216,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
217,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.1,6000,3000,9000,17
218,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.1,6000,3000,9000,17
219,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,4.5,6000,5000,11000,21
220,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,4.5,6000,5000,11000,21
221,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,4.5,6000,5000,11000,21
222,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,4.5,6000,5000,11000,21
223,IPS MONTANO MEDICAL BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
224,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
225,IPS CENTRO MERDICO DE,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
226,REHABULITACION,Sector Salud Barzal,4.1467,-73.6339,4.5,6000,5000,11000,21
227,IPS CENTRO TERAPEUTICO,Sector Salud Barzal,4.1488,-73.6339,4.5,6000,5000,11000,21
228,INTEGRAL,Sector Salud Barzal,4.1406,-73.6319,4.5,6000,5000,11000,21
229,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,4.5,6000,5000,11000,21
230,Página 58,Sector Salud Barzal,4.1431,-73.6393,3.1,6000,3000,9000,17
231,UNIDAD AMBULATORIA DE ALTA,Sector Salud Barzal,4.1401,-73.6413,3.1,6000,3000,9000,17
232,COMPLEJI,Sector Salud Barzal,4.1415,-73.64,3.1,6000,3000,9000,17
233,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.1,6000,3000,9000,17
234,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,3.1,6000,3000,9000,17
235,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,3.8,6000,4000,10000,19
236,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,4.5,6000,5000,11000,21
237,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
238,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
239,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
240,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
241,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
242,ESMERALDA,Sector Grama,4.159,-73.6414,5.2,6000,6000,12000,23
243,GRAMA,Sector Grama,4.1585,-73.6415,5.2,6000,6000,12000,23
244,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,5.2,6000,6000,12000,23
245,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,5.9,6000,7000,13000,24
246,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,5.9,6000,7000,13000,24
247,SAN FELIPE,Sector Grama,4.155,-73.6412,5.9,6000,7000,13000,24
248,PANORAMA,Sector Grama,4.1572,-73.6403,5.9,6000,7000,13000,24
249,VIRREY,Sector Grama,4.1631,-73.642,5.9,6000,7000,13000,24
250,CAMPIÑA,Sector Grama,4.1547,-73.6439,5.9,6000,7000,13000,24
251,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,5.9,6000,7000,13000,24
252,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,5.9,6000,7000,13000,24
253,Página 59,Sector Grama Conjuntos Y Edificios,4.1576,-73.6387,5.2,6000,6000,12000,23
254,NUEVA GRANADA,Sector Grama Conjuntos Y Edificios,4.1563,-73.6426,5.2,6000,6000,12000,23
255,RONDINELA,Sector Grama Conjuntos Y Edificios,4.1578,-73.6379,5.2,6000,6000,12000,23
256,PRADERA,Sector Grama Conjuntos Y Edificios,4.1561,-73.6405,5.2,6000,6000,12000,23
257,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,5.2,6000,6000,12000,23
258,CONJUNTO RESIDENCIAL,Sector Grama Conjuntos Y Edificios,4.1577,-73.6375,5.2,6000,6000,12000,23
259,"CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1607,-73.6465,5.2,6000,6000,12000,23
260,COJUNTO RESIDENCIAL SAN ANGEL,Sector Grama Conjuntos Y Edificios,4.1615,-73.6374,5.2,6000,6000,12000,23
261,"1,2",Sector Grama Conjuntos Y Edificios,4.1628,-73.6383,5.2,6000,6000,12000,23
262,CONJUNTO PRADROS DE SAN,Sector Grama Conjuntos Y Edificios,4.1618,-73.645,5.9,6000,7000,13000,24
263,FRANCISCO,Sector Grama Conjuntos Y Edificios,4.1574,-73.6392,5.9,6000,7000,13000,24
264,"SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1555,-73.6367,5.9,6000,7000,13000,24
265,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1593,-73.6369,5.9,6000,7000,13000,24
266,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y Edificios,4.161,-73.6368,5.9,6000,7000,13000,24
267,LA ARENERA,Sector Caudal,4.1606,-73.6374,4.5,6000,5000,11000,21
268,CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
269,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,4.5,6000,5000,11000,21
270,EDIFICIO MONTEBELLO,Sector Caudal,4.164,-73.6412,4.5,6000,5000,11000,21
271,Página 60,Sector Caudal,4.1571,-73.6394,4.5,6000,5000,11000,21
272,"TORRES DEL CAUDAL 1,2",Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
273,TERRAZAS DEL LLANO,Sector Caudal,4.1639,-73.6342,4.5,6000,5000,11000,21
274,TORRRES CLUB,Sector Caudal,4.1643,-73.6356,4.5,6000,5000,11000,21
275,CLUB META,Sector Caudal,4.1628,-73.6429,4.5,6000,5000,11000,21
276,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,4.5,6000,5000,11000,21
277,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
278,EDIFICIO COSTA BELLA CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
279,ALTO,Sector Este Kirpas,4.1435,-73.6375,7.3,6000,9000,15000,28
