id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
37,CONJUNTOS SECTOR CERCA,"CONJUNTO CAMINO REAL (1,2,3,4)",7000,0,7000,20-30 min,3.2
38,CONJUNTOS SECTOR CERCA,"PARQUES DE SEVILLA (1,2,3,4,)",7000,0,7000,20-30 min,3.2
39,CONJUNTOS SECTOR CERCA,CONJUNTO TULIPANES,7000,0,7000,20-30 min,3.2
40,CONJUNTOS SECTOR CERCA,CONJUNTO GIRASOLES,7000,0,7000,20-30 min,3.2
41,CONJUNTOS SECTOR CERCA,CONJUNTO ALMERIA,7000,0,7000,20-30 min,3.2
42,CONJUNTOS SECTOR CERCA,CONDOMINIO CRISTALES,7000,0,7000,20-30 min,3.2
43,CONJUNTOS SECTOR CERCA,CONJUNTO PALAMA REAL,7000,0,7000,20-30 min,3.2
44,CONJUNTOS SECTOR CERCA,ALTOS DE LOMALINDA,7000,0,7000,20-30 min,3.2
45,CONJUNTOS SECTOR CERCA,COJUNTO VILLA CARINA,7000,0,7000,20-30 min,3.2
46,CONJUNTOS SECTOR CERCA,CONJUNTO PRADOS DE CASTILLA,7000,0,7000,20-30 min,3.2
47,CONJUNTOS SECTOR CERCA,EDIFICIO SANFERNANDO PLAZA,7000,0,7000,20-30 min,3.2
48,CONJUNTOS SECTOR CERCA,PRADOS DE HIERBABUENA,7000,0,7000,20-30 min,3.2
49,CONJUNTOS SECTOR CERCA,COJUNTO MALIBU,7000,0,7000,20-30 min,3.2
50,CONJUNTOS SECTOR CERCA,BALCONES DE PONTEVEDRA,7000,0,7000,20-30 min,3.2
51,SECTOR CERCA MEDIO,ESTERO,9000,0,9000,30-40 min,6.0
52,SECTOR CERCA MEDIO,MACUNAIMA,9000,0,9000,30-40 min,6.0
53,SECTOR CERCA MEDIO,PARQUE DE LA MEMORIA,9000,0,9000,30-40 min,6.0
54,SECTOR CERCA MEDIO,MACARENA,9000,0,9000,30-40 min,6.0
55,SECTOR CERCA MEDIO,NOGAL,9000,0,9000,30-40 min,6.0
56,SECTOR CERCA MEDIO,SAN CRISTOBAL,9000,0,9000,30-40 min,6.0
57,SECTOR CERCA MEDIO,CAMELIAS,9000,0,9000,30-40 min,6.0
58,SECTOR CERCA MEDIO,OLIMPICO BAJO,9000,0,9000,30-40 min,6.0
59,SECTOR CERCA MEDIO,VILLA ORTIX,9000,0,9000,30-40 min,6.0
60,SECTOR CERCA MEDIO,OLIMPICO,9000,0,9000,30-40 min,6.0
61,SECTOR CERCA MEDIO,VILLA JHOANA,9000,0,9000,30-40 min,6.0
62,SECTOR CERCA MEDIO,CATALUÑA,9000,0,9000,30-40 min,6.0
63,SECTOR CERCA MEDIO,VILLA NIEVES,9000,0,9000,30-40 min,6.0
64,SECTOR GENERAL,DANUVIO,9000,0,9000,30-40 min,6.0
65,SECTOR GENERAL,GAUDALAJARA,9000,0,9000,30-40 min,6.0
66,SECTOR GENERAL,MARACOS,9000,0,9000,30-40 min,6.0
67,SECTOR GENERAL,MI LLANURA,9000,0,9000,30-40 min,6.0
68,SECTOR GENERAL,BELLO HORISONTE,9000,0,9000,30-40 min,6.0
69,SECTOR GENERAL,SAN INGNACIO,9000,0,9000,30-40 min,6.0
70,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",9000,0,9000,30-40 min,6.0
71,SECTOR GENERAL,PARQUE LA LLNURA,9000,0,9000,30-40 min,6.0
72,SECTOR GENERAL,PARQUE SICUANI,9000,0,9000,30-40 min,6.0
73,SECTOR GENERAL,SAUSALITO,9000,0,9000,30-40 min,6.0
74,SECTOR GENERAL,BOCHICA,9000,0,9000,30-40 min,6.0
75,SECTOR GENERAL,CANAIMA,9000,0,9000,30-40 min,6.0
76,SECTOR GENERAL,PORTAL DEL CANAIMA,9000,0,9000,30-40 min,6.0
77,SECTOR GENERAL,SAN NISIDRO,9000,0,9000,30-40 min,6.0
78,SECTOR GENERAL,SANTA INES,9000,0,9000,30-40 min,6.0
79,SECTOR GENERAL,HOTEL ROSADO,9000,0,9000,30-40 min,6.0
80,SECTOR GENERAL,VILLA DEL SOL,9000,0,9000,30-40 min,6.0
81,SECTOR GENERAL,LA MORGUE,9000,0,9000,30-40 min,6.0
82,SECTOR GENERAL,SAN MARCOS,9000,0,9000,30-40 min,6.0
83,SECTOR GENERAL,CONJONTO TOSCANA,9000,0,9000,30-40 min,6.0
84,SECTOR GENERAL,QUINTAS DE TOSCANA,9000,0,9000,30-40 min,6.0
85,SECTOR GENERAL,FLORIDA,9000,0,9000,30-40 min,6.0
86,SECTOR GENERAL,NUEVA FLORESTA,9000,0,9000,30-40 min,6.0
87,SECTOR GENERAL,TEUSACA,9000,0,9000,30-40 min,6.0
88,SECTOR GENERAL,EMBUDO,9000,0,9000,30-40 min,6.0
89,SECTOR GENERAL,SANBENITO,9000,0,9000,30-40 min,6.0
90,SECTOR GENERAL,NUEVO RICAUTE,9000,0,9000,30-40 min,6.0
91,SECTOR GENERAL,PORVENIR,9000,0,9000,30-40 min,6.0
92,SECTOR GENERAL,VIENTE JULIO,9000,0,9000,30-40 min,6.0
93,SECTOR GENERAL,SIMON BOLIVAR,9000,0,9000,30-40 min,6.0
94,SECTOR GENERAL,ANTONIO RICAUTE,9000,0,9000,30-40 min,6.0
95,SECTOR GENERAL,BARRIO NOGALES,9000,0,9000,30-40 min,6.0
96,SECTOR GENERAL,CANEY,9000,0,9000,30-40 min,6.0
97,SECTOR GENERAL,BRISAS DEL CANEY,9000,0,9000,30-40 min,6.0
98,SECTOR GENERAL,AMARAL,9000,0,9000,30-40 min,6.0
99,SECTOR GENERAL,CATATUMBO,9000,0,9000,30-40 min,6.0
100,SECTOR GENERAL,RETIRO,9000,0,9000,30-40 min,6.0
101,SECTOR GENERAL,BUENOS AIRES,9000,0,9000,30-40 min,6.0
102,SECTOR GENERAL,REMANSO,9000,0,9000,30-40 min,6.0
103,SECTOR GENERAL,VIZCAYA,9000,0,9000,30-40 min,6.0
104,SECTOR GENERAL,HOTEL HACARITAMA,9000,0,9000,30-40 min,6.0
105,SECTOR GENERAL,CANCHA RACING,9000,0,9000,30-40 min,6.0
106,SECTOR GENERAL,HACARITAMA,9000,0,9000,30-40 min,6.0
107,SECTOR GENERAL,BARRIO PRIMAVERA,9000,0,9000,30-40 min,6.0
108,SECTOR GENERAL,PARQUE PRIMAVERA,9000,0,9000,30-40 min,6.0
109,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,9000,0,9000,30-40 min,6.0
110,SECTOR GENERAL,LAS FERIAS,9000,0,9000,30-40 min,6.0
111,SECTOR GENERAL,GAITAN,9000,0,9000,30-40 min,6.0
112,SECTOR GENERAL,SAN GREGORIO,9000,0,9000,30-40 min,6.0
113,SECTOR CEREO UNO,MAIZARO,9000,0,9000,30-40 min,6.0
114,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,"CONDOMINIO DUARY 1,2",9000,0,9000,30-40 min,6.0
115,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,CERRO CAMPESTRE ALTO,9000,0,9000,30-40 min,6.0
116,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,CERRO CAMPESTRE BAJO,9000,0,9000,30-40 min,6.0
117,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,CONDOMINIO BOSQUES DE VIZCAYA,9000,0,9000,30-40 min,6.0
118,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,CONDOMINIO PORTAL DEL MOLINO,9000,0,9000,30-40 min,6.0
119,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,RESERVAS DEL VIZCAYA,9000,0,9000,30-40 min,6.0
120,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,"CONJUNTO LOS ALMENDROS 1,2",9000,0,9000,30-40 min,6.0
121,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,CAMINOS DE SEVILLA,9000,0,9000,30-40 min,6.0
122,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,LLANO HERMOSO,9000,0,9000,30-40 min,6.0
123,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,"CONJUNTO BONNANZA 1,2",9000,0,9000,30-40 min,6.0
124,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,RINCON DEL LLANO,9000,0,9000,30-40 min,6.0
125,CONJUNTOS Y CONDONINIOS SECTOR MEDIO,TORRES DEL MEDITERRENO,9000,0,9000,30-40 min,6.0
126,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,10000,0,10000,30-40 min,6.0
127,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",10000,0,10000,30-40 min,6.0
128,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,10000,0,10000,30-40 min,6.0
129,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,10000,0,10000,30-40 min,6.0
130,SECTOR TERMINAL,TORRES DE PRADERA,10000,0,10000,30-40 min,6.0
131,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,10000,0,10000,30-40 min,6.0
132,SECTOR GENERAL,CONDOMINIO CANAGUAY,10000,0,10000,30-40 min,6.0
133,SECTOR GENERAL,JARDINES DE SANTORINE,10000,0,10000,30-40 min,6.0
134,SECTOR GENERAL,LLANO REAL CLUB HOUSE,10000,0,10000,30-40 min,6.0
135,SECTOR GENERAL,PALMAS DE VALLARTA,10000,0,10000,30-40 min,6.0
136,SECTOR GENERAL,CONJUNTO TERRABELA,10000,0,10000,30-40 min,6.0
137,SECTOR GENERAL,BOSQUES DE MORELIA,10000,0,10000,30-40 min,6.0
138,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",10000,0,10000,30-40 min,6.0
139,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,10000,0,10000,30-40 min,6.0
140,SECTOR GENERAL,QUINTAS DE SANTA CLARA,10000,0,10000,30-40 min,6.0
141,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,10000,0,10000,30-40 min,6.0
142,SECTOR GENERAL,URBANIZACION CALATRABA,10000,0,10000,30-40 min,6.0
143,SECTOR GENERAL,TERRA VERDE,10000,0,10000,30-40 min,6.0
144,SECTOR GENERAL,ALAMEDA DEL BOSQUE,10000,0,10000,30-40 min,6.0
145,SECTOR GENERAL,REMANSOS DEL LLANO,10000,0,10000,30-40 min,6.0
146,SECTOR GENERAL,SAN GERARDO,10000,0,10000,30-40 min,6.0
147,SECTOR GENERAL,TERRA VELA,10000,0,10000,30-40 min,6.0
148,SECTOR AMARILO,AMARILO MORICHAL,15000,0,15000,35-50 min,8.5
149,SECTOR AMARILO,AMARILO CIMARON,15000,0,15000,35-50 min,8.5
150,SECTOR AMARILO,AMARILO ALBORADA,15000,0,15000,35-50 min,8.5
151,SECTOR AMARILO,AMARILO PIEDEMONTE,15000,0,15000,35-50 min,8.5
152,SECTOR AMARILO,AMARILO ARAUCO,15000,0,15000,35-50 min,8.5
153,SECTOR AMARILO,AMARILO ZAINOS,15000,0,15000,35-50 min,8.5
154,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",15000,0,15000,35-50 min,8.5
155,SECTOR AMARILO,AMARILO ALCARABN,15000,0,15000,35-50 min,8.5
156,SECTOR AMARILO,AMARILO MAPIRE,15000,0,15000,35-50 min,8.5
157,SECTOR AMARILO,AMARILO OCARROS,15000,0,15000,35-50 min,8.5
158,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,15000,0,15000,35-50 min,8.5
159,SECTOR AMARILO,AMARILO PRADO VERDE,15000,0,15000,35-50 min,8.5
160,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,15000,0,15000,35-50 min,8.5
161,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",15000,0,15000,35-50 min,8.5
162,SECTOR AMARILO,VILLA HERMOSA,13000,0,13000,35-50 min,8.5
163,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,16000,0,16000,35-50 min,8.5
164,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,16000,0,16000,35-50 min,8.5
165,SECTOR AMARILO,LAS MERCEDES,17000,0,17000,35-50 min,8.5
166,SECTOR LOS CENTAUROS,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",14000,0,14000,35-50 min,8.5
167,SECTOR LOS CENTAUROS,PORTALES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
168,SECTOR LOS CENTAUROS,BALCONES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
169,SECTOR GENERAL,"TORRES DE SALERMO 1,2",14000,0,14000,35-50 min,8.5
170,SECTOR GENERAL,CONDOMINIO SANTA ANA,14000,0,14000,35-50 min,8.5
171,SECTOR GENERAL,CONDOMINIO LA FONTANA,14000,0,14000,35-50 min,8.5
172,SECTOR GENERAL,CONDOMINIO SANTA PAULA,14000,0,14000,35-50 min,8.5
173,SECTOR GENERAL,PRADOS DE MARICURE,14000,0,14000,35-50 min,8.5
174,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,14000,0,14000,35-50 min,8.5
175,SECTOR GENERAL,CANCHA SINTETICA QUARZO,14000,0,14000,35-50 min,8.5
176,SECTOR GENERAL,RENAUULT CASATORO,14000,0,14000,35-50 min,8.5
177,SECTOR GENERAL,CHEVROLET,14000,0,14000,35-50 min,8.5
178,SECTOR GENERAL,NISSAN,14000,0,14000,35-50 min,8.5
179,SECTOR GENERAL,SUZUKI ALCALA MOTOR,14000,0,14000,35-50 min,8.5
180,SECTOR GENERAL,CANCHA MONACO,13000,0,13000,35-50 min,8.5
181,SECTOR GENERAL,BAR TERRAZA,13000,0,13000,35-50 min,8.5
182,SECTOR BARZAL,7 DE AGOSTO,10000,0,10000,30-40 min,6.0
183,SECTOR BARZAL,BARZAL BAJO,10000,0,10000,30-40 min,6.0
184,SECTOR BARZAL,BARZAL ALTO,11000,0,11000,35-50 min,8.5
185,SECTOR BARZAL,CLUB VILLAVICENCIO,11000,0,11000,35-50 min,8.5
186,SECTOR BARZAL,MESETAS,13000,0,13000,35-50 min,8.5
187,SECTOR BARZAL,ELECTRIFICADORA EMSA,11000,0,11000,35-50 min,8.5
188,SECTOR BARZAL,BALATA,10000,0,10000,30-40 min,6.0
189,SECTOR BARZAL,CAMOA,10000,0,10000,30-40 min,6.0
190,SECTOR BARZAL,SALLE,10000,0,10000,30-40 min,6.0
191,SECTOR BARZAL,POZO VEIENTE,13000,0,13000,35-50 min,8.5
192,SECTOR BARZAL,RECODO BARZAL,10000,0,10000,30-40 min,6.0
193,SECTOR BARZAL,AZOTEA,12000,0,12000,35-50 min,8.5
194,SECTOR SALUD BARZAL,HOSPITAL DEPARTAMENTAL,11000,0,11000,35-50 min,8.5
195,SECTOR SALUD BARZAL,HOSPITAL DE LA GENTE,11000,0,11000,35-50 min,8.5
196,SECTOR SALUD BARZAL,LIGA CONTRA EL CANCER,11000,0,11000,35-50 min,8.5
197,SECTOR SALUD BARZAL,SOMOS,11000,0,11000,35-50 min,8.5
198,SECTOR SALUD BARZAL,CLINICA PRIMAVERA,11000,0,11000,35-50 min,8.5
199,SECTOR SALUD BARZAL,CLINICA META,10000,0,10000,30-40 min,6.0
200,SECTOR SALUD BARZAL,NUEVA CLINICA BARZAL,10000,0,10000,30-40 min,6.0
201,SECTOR GENERAL,SERVIMEDICOS,10000,0,10000,30-40 min,6.0
202,SECTOR GENERAL,SANITAS,10000,0,10000,30-40 min,6.0
203,SECTOR GENERAL,CAJACOPI BARZAL,10000,0,10000,30-40 min,6.0
204,SECTOR GENERAL,CLINICA CARDIOVASCULAR,10000,0,10000,30-40 min,6.0
205,SECTOR GENERAL,SALUDA TOTAL,10000,0,10000,30-40 min,6.0
206,SECTOR GENERAL,CAPILLAS DE LA FE,10000,0,10000,30-40 min,6.0
207,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,10000,0,10000,30-40 min,6.0
208,SECTOR GENERAL,IPS CUIDAR BUQUE,11000,0,11000,35-50 min,8.5
209,SECTOR GENERAL,IPS CENTRO MERDICO DE REHABULITACION,11000,0,11000,35-50 min,8.5
210,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,11000,0,11000,35-50 min,8.5
211,SECTOR GENERAL,LABORATORIO CLINICO,11000,0,11000,35-50 min,8.5
212,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,10000,0,10000,30-40 min,6.0
213,SECTOR GENERAL,IPS MULTISALUD,9000,0,9000,30-40 min,6.0
214,SECTOR GENERAL,IPS PREVIS,9000,0,9000,30-40 min,6.0
215,SECTOR GENERAL,IPS REHABILITAR,9000,0,9000,30-40 min,6.0
216,SECTOR GENERAL,IPS SANTA BARBARA,9000,0,9000,30-40 min,6.0
217,SECTOR GENERAL,CLINICA OCULAR BUQUE,10000,0,10000,30-40 min,6.0
218,SECTOR GRAMA,EMPORIO,10000,0,10000,30-40 min,6.0
219,SECTOR GRAMA,TRIUNFO,10000,0,10000,30-40 min,6.0
220,SECTOR GRAMA,GALAN,11000,0,11000,35-50 min,8.5
221,SECTOR GRAMA,ALCACERES,12000,0,12000,35-50 min,8.5
222,SECTOR GRAMA,ESMERALDA,12000,0,12000,35-50 min,8.5
223,SECTOR GRAMA,GRAMA,12000,0,12000,35-50 min,8.5
224,SECTOR GRAMA,ESCUELA DE CARABINEROS,12000,0,12000,35-50 min,8.5
225,SECTOR GRAMA,DOCE DE OCTUBRE,12000,0,12000,35-50 min,8.5
226,SECTOR GRAMA,SANTA JOSEFA MILITAR,12000,0,12000,35-50 min,8.5
227,SECTOR GRAMA,SAN FELIPE,12000,0,12000,35-50 min,8.5
228,SECTOR GRAMA,PANORAMA,12000,0,12000,35-50 min,8.5
229,SECTOR GRAMA,VIRREY,12000,0,12000,35-50 min,8.5
230,SECTOR GRAMA,CAMPIÑA,13000,0,13000,35-50 min,8.5
231,SECTOR GRAMA,CHAPINERO BAJO,13000,0,13000,35-50 min,8.5
232,SECTOR GRAMA,CHAPINERO ALTO,13000,0,13000,35-50 min,8.5
233,SECTOR GRAMA,NUEVA GRANADA,13000,0,13000,35-50 min,8.5
234,SECTOR GRAMA,RONDINELA,13000,0,13000,35-50 min,8.5
235,SECTOR GENERAL,PRADERA,13000,0,13000,35-50 min,8.5
236,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,CONDOMINIO PUERTA DEL SOL,12000,0,12000,35-50 min,8.5
237,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
238,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
239,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,CONJUNTO PRADROS DE SAN FRANCISCO,12000,0,12000,35-50 min,8.5
240,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
241,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"LOS CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
242,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,PANORAMA DEL CAMPO,12000,0,12000,35-50 min,8.5
243,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,LA ARENERA,12000,0,12000,35-50 min,8.5
244,SECTOR CAUDAL,CAUDAL,11000,0,11000,35-50 min,8.5
245,SECTOR CAUDAL,CONJUNTO TRIANGULO,11000,0,11000,35-50 min,8.5
246,SECTOR CAUDAL,EDIFICIO MONTEBELLO,11000,0,11000,35-50 min,8.5
247,SECTOR CAUDAL,"TORRES DEL CAUDAL 1,2",11000,0,11000,35-50 min,8.5
248,SECTOR CAUDAL,TERRAZAS DEL LLANO,11000,0,11000,35-50 min,8.5
249,SECTOR CAUDAL,TORRRES CLUB,11000,0,11000,35-50 min,8.5
250,SECTOR CAUDAL,CLUB META,11000,0,11000,35-50 min,8.5
251,SECTOR CAUDAL,EDIFICIO PLAZA,11000,0,11000,35-50 min,8.5
252,SECTOR CAUDAL,ALAMEDA ORIENTAL CAUDAL,11000,0,11000,35-50 min,8.5
253,SECTOR CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,11000,0,11000,35-50 min,8.5
254,SECTOR CAUDAL,EDIDIFICIO AGORA,11000,0,11000,35-50 min,8.5
255,SECTOR CAUDAL,CONJUNTO ARAGUANEY CAUDAL,11000,0,11000,35-50 min,8.5
256,SECTOR CAUDAL,HOTEL DEL LLANO,11000,0,11000,35-50 min,8.5
257,SECTOR CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,11000,0,11000,35-50 min,8.5
258,SECTOR CAUDAL,CONJUNTO SARARE CAUDAL,11000,0,11000,35-50 min,8.5
259,SECTOR ESTE KIRPAS,VALLES DE ARAGON,15000,0,15000,35-50 min,8.5
260,SECTOR ESTE KIRPAS,GAVIOTAS,15000,0,15000,35-50 min,8.5
261,SECTOR ESTE KIRPAS,FIKUS,15000,0,15000,35-50 min,8.5
262,SECTOR ESTE KIRPAS,VILLAMELIA,15000,0,15000,35-50 min,8.5
263,SECTOR ESTE KIRPAS,ACAPULCO,15000,0,15000,35-50 min,8.5
264,SECTOR ESTE KIRPAS,KIRPAS,15000,0,15000,35-50 min,8.5
265,SECTOR ESTE KIRPAS,VILLA SAMPER,15000,0,15000,35-50 min,8.5
266,SECTOR ESTE KIRPAS,SABANA DE KIRPAS,15000,0,15000,35-50 min,8.5
267,SECTOR ESTE KIRPAS,CAROLINA KIRPAS,15000,0,15000,35-50 min,8.5
268,SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,15000,0,15000,35-50 min,8.5
269,SECTOR ESTE KIRPAS,CAVIVIR,15000,0,15000,35-50 min,8.5
270,SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,15000,0,15000,35-50 min,8.5
271,SECTOR ESTE KIRPAS,MALOCAS,15000,0,15000,35-50 min,8.5
272,SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,15000,0,15000,35-50 min,8.5
273,SECTOR GENERAL,VIVERO BIOAGRICOLA,15000,0,15000,35-50 min,8.5
274,SECTOR GENERAL,SANATONIO,15000,0,15000,35-50 min,8.5
275,SECTOR GENERAL,VILLA MARINA,15000,0,15000,35-50 min,8.5
276,SECTOR GENERAL,BRILLANTE,17000,0,17000,35-50 min,8.5
277,SECTOR REMANSOS DE ROSABLANCA,"LA ROSITA ETAPA 1,2,3,",12000,0,12000,35-50 min,8.5
278,SECTOR REMANSOS DE ROSABLANCA,DOÑA LUZ,12000,0,12000,35-50 min,8.5
279,SECTOR REMANSOS DE ROSABLANCA,PANCANDE,12000,0,12000,35-50 min,8.5
280,SECTOR REMANSOS DE ROSABLANCA,CHORILLANOS,12000,0,12000,35-50 min,8.5
281,SECTOR REMANSOS DE ROSABLANCA,REMANSOS DE ROSABLANCA,12000,0,12000,35-50 min,8.5
282,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO SAN SEBASTIAN,12000,0,12000,35-50 min,8.5
283,SECTOR REMANSOS DE ROSABLANCA,"CONDOMINIO SANTA MARIA 1,2",12000,0,12000,35-50 min,8.5
284,SECTOR REMANSOS DE ROSABLANCA,SEPTIMA BRIGADA DISTRITO MILITAR,12000,0,12000,35-50 min,8.5
285,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO BULEVAR CODEM,12000,0,12000,35-50 min,8.5
286,SECTOR REMANSOS DE ROSABLANCA,BOSQUE DE ROSABLANCA,12000,0,12000,35-50 min,8.5
287,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO BOSQUES DE ARRAYANES,12000,0,12000,35-50 min,8.5
288,SECTOR REMANSOS DE ROSABLANCA,RESERVAS DEL BOSQUE,12000,0,12000,35-50 min,8.5
289,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO VILLA EMAUS,12000,0,12000,35-50 min,8.5
290,SECTOR REMANSOS DE ROSABLANCA,"CASIBARE 1,2",12000,0,12000,35-50 min,8.5
291,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO REMANSOS DEL BOSQUE,12000,0,12000,35-50 min,8.5
292,SECTOR REMANSOS DE ROSABLANCA,VILLAS DEL MEDITERRANEO,12000,0,12000,35-50 min,8.5
293,SECTOR REMANSOS DE ROSABLANCA,"SAN SILVESTRE 1,2,",12000,0,12000,35-50 min,8.5
294,SECTOR REMANSOS DE ROSABLANCA,AGUAS CLARAS,13000,0,13000,35-50 min,8.5
295,SECTOR ESPERANSA,"ESPERANZA ETAPA 6,7,8",10000,0,10000,30-40 min,6.0
296,SECTOR ESPERANSA,ESPERANZA ETAPA,10000,0,10000,30-40 min,6.0
297,SECTOR ESPERANSA,BIBLIOTECA GERMAN ARCINIEGAS,10000,0,10000,30-40 min,6.0
