id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
44,CONJUNTO GIRASOLES,Conjuntos Sector Cerca,4.1506,-73.6293,2.4,6000,2000,8000,16
45,CONJUNTO ALMERIA,Conjuntos Sector Cerca,4.1449,-73.6324,2.4,6000,2000,8000,16
46,CONDOMINIO CRISTALES,Conjuntos Sector Cerca,4.1486,-73.6371,2.4,6000,2000,8000,16
47,CONJUNTO PALAMA REAL,Conjuntos Sector Cerca,4.1531,-73.6379,2.4,6000,2000,8000,16
48,ALTOS DE LOMALINDA,Conjuntos Sector Cerca,4.1473,-73.6379,2.4,6000,2000,8000,16
49,COJUNTO VILLA CARINA,Conjuntos Sector Cerca,4.1528,-73.6296,2.4,6000,2000,8000,16
50,CONJUNTO PRADOS DE CASTILLA,Conjuntos Sector Cerca,4.1498,-73.6265,2.4,6000,2000,8000,16
51,EDIFICIO SANFERNANDO PLAZA,Conjuntos Sector Cerca,4.1447,-73.6303,2.4,6000,2000,8000,16
52,PRADOS DE HIERBABUENA,Conjuntos Sector Cerca,4.1508,-73.6316,2.4,6000,2000,8000,16
53,COJUNTO MALIBU,Conjuntos Sector Cerca,4.1497,-73.6328,2.4,6000,2000,8000,16
54,BALCONES DE PONTEVEDRA,Conjuntos Sector Cerca,4.1451,-73.635,2.4,6000,2000,8000,16
55,ESTERO,Sector Cerca Medio,4.143,-73.615,2.4,6000,2000,8000,16
56,MACUNAIMA,Sector Cerca Medio,4.142,-73.617,2.4,6000,2000,8000,16
57,PARQUE DE LA MEMORIA,Sector Cerca Medio,4.142,-73.63,2.4,6000,2000,8000,16
58,MACARENA,Sector Cerca Medio,4.1501,-73.6376,2.4,6000,2000,8000,16
59,NOGAL,Sector Cerca Medio,4.1475,-73.633,2.4,6000,2000,8000,16
60,SAN CRISTOBAL,Sector Cerca Medio,4.1448,-73.6379,2.4,6000,2000,8000,16
61,CAMELIAS,Sector Cerca Medio,4.1536,-73.6352,2.4,6000,2000,8000,16
62,OLIMPICO BAJO,Sector Cerca Medio,4.1487,-73.6379,2.4,6000,2000,8000,16
63,Página 401,Sector Cerca Medio,4.1528,-73.6351,2.4,6000,2000,8000,16
64,VILLA ORTIZ,Sector Cerca Medio,4.1446,-73.6388,2.4,6000,2000,8000,16
65,OLIMPICO,Sector Cerca Medio,4.148,-73.6292,2.4,6000,2000,8000,16
66,VILLA JHOANA,Sector Cerca Medio,4.1447,-73.6306,2.4,6000,2000,8000,16
67,CATALUÑA,Sector Cerca Medio,4.1509,-73.6382,2.4,6000,2000,8000,16
68,VILLA NIEVES,Sector Cerca Medio,4.1521,-73.6357,2.4,6000,2000,8000,16
69,DANUVIO,Sector Cerca Medio,4.1473,-73.6352,2.4,6000,2000,8000,16
70,GAUDALAJARA,Sector Cerca Medio,4.1459,-73.6338,2.4,6000,2000,8000,16
71,MARACOS,Sector Cerca Medio,4.1505,-73.6326,2.4,6000,2000,8000,16
72,MI LLANURA,Sector Cerca Medio,4.149,-73.6343,2.4,6000,2000,8000,16
73,BELLO HORIZONTE,Sector Cerca Medio,4.1534,-73.6363,2.4,6000,2000,8000,16
74,SAN IGNACIO,Sector Cerca Medio,4.1475,-73.6375,2.4,6000,2000,8000,16
75,"CANTARRANA 1,2,3,4,",Sector Cerca Medio,4.1472,-73.6382,2.4,6000,2000,8000,16
76,PARQUE LA LLANURA,Sector Cerca Medio,4.1415,-73.628,2.4,6000,2000,8000,16
77,PARQUE SIKUANI,Sector Cerca Medio,4.1375,-73.6265,2.4,6000,2000,8000,16
78,SAUSALITO,Sector Cerca Medio,4.1471,-73.6375,2.4,6000,2000,8000,16
79,BOCHICA,Sector Cerca Medio,4.1527,-73.6383,2.4,6000,2000,8000,16
80,CANAIMA,Sector Cerca Medio,4.1446,-73.6343,2.4,6000,2000,8000,16
81,PORTAL DEL CANAIMA,Sector Cerca Medio,4.1526,-73.6329,2.4,6000,2000,8000,16
82,SAN ISIDRO,Sector Cerca Medio,4.1512,-73.6345,2.4,6000,2000,8000,16
83,SANTA INES,Sector Cerca Medio,4.1509,-73.6339,2.4,6000,2000,8000,16
84,HOTEL ROSADO,Sector Cerca Medio,4.1456,-73.6357,2.4,6000,2000,8000,16
85,VILLA DEL SOL,Sector Cerca Medio,4.1443,-73.6354,2.4,6000,2000,8000,16
86,LA MORGUE,Sector Cerca Medio,4.1447,-73.6377,2.4,6000,2000,8000,16
87,SAN MARCOS,Sector Cerca Medio,4.1455,-73.6313,2.4,6000,2000,8000,16
88,CONJUNTO TOSCANA,Sector Cerca Medio,4.1453,-73.6291,2.4,6000,2000,8000,16
89,QUINTAS DE TOSCANA,Sector Cerca Medio,4.1471,-73.6372,2.4,6000,2000,8000,16
90,FLORIDA,Sector Cerca Medio,4.1534,-73.6352,2.4,6000,2000,8000,16
91,NUEVA FLORESTA,Sector Cerca Medio,4.1515,-73.6362,2.4,6000,2000,8000,16
92,TEUSACA,Sector Cerca Medio,4.15,-73.6363,2.4,6000,2000,8000,16
93,EMBUDO,Sector Cerca Medio,4.1478,-73.6304,2.4,6000,2000,8000,16
94,SANBENITO,Sector Cerca Medio,4.1438,-73.6315,2.4,6000,2000,8000,16
95,NUEVO RICAUTE,Sector Cerca Medio,4.145,-73.6323,2.4,6000,2000,8000,16
96,Página 402,Sector Cereo 01,4.1483,-73.6348,3.1,6000,3000,9000,17
97,PORVENIR,Sector Cereo 01,4.1532,-73.6355,3.1,6000,3000,9000,17
98,VEINTE DE JULIO,Sector Cereo 01,4.1473,-73.6358,3.1,6000,3000,9000,17
99,SIMON BOLIVAR,Sector Cereo 01,4.1515,-73.6375,3.1,6000,3000,9000,17
100,ANTONIO RICAUTE,Sector Cereo 01,4.152,-73.6332,3.1,6000,3000,9000,17
101,BARRIO NOGALES,Sector Cereo 01,4.1475,-73.633,3.1,6000,3000,9000,17
102,CANEY,Sector Cereo 01,4.1468,-73.6318,3.1,6000,3000,9000,17
103,BRISAS DEL CANEY,Sector Cereo 01,4.1468,-73.6318,3.1,6000,3000,9000,17
104,AMARAL,Sector Cereo 01,4.1441,-73.6389,3.1,6000,3000,9000,17
105,CATATUMBO,Sector Cereo 01,4.1464,-73.6336,3.1,6000,3000,9000,17
106,RETIRO,Sector Cereo 01,4.1448,-73.6327,3.1,6000,3000,9000,17
107,BUENOS AIRES,Sector Cereo 01,4.1442,-73.6359,3.1,6000,3000,9000,17
108,REMANSO,Sector Cereo 01,4.1499,-73.6353,3.1,6000,3000,9000,17
109,VIZCAYA,Sector Cereo 01,4.1522,-73.6291,3.1,6000,3000,9000,17
110,HOTEL HACARITAMA COLONIAL,Sector Cereo 01,4.1466,-73.6337,3.1,6000,3000,9000,17
111,CANCHA RANCING,Sector Cereo 01,4.1524,-73.6303,3.1,6000,3000,9000,17
112,HACARITAMA,Sector Cereo 01,4.1447,-73.6386,3.1,6000,3000,9000,17
113,BARRIO PRIMAVERA,Sector Cereo 01,4.1479,-73.636,3.1,6000,3000,9000,17
114,PARQUE PRIMAVERA,Sector Cereo 01,4.1524,-73.6305,3.1,6000,3000,9000,17
115,CIUDADELA EL DIVINO NIÑO,Sector Cereo 01,4.1497,-73.6292,3.1,6000,3000,9000,17
116,LAS FERIAS,Sector Cereo 01,4.148,-73.6314,3.1,6000,3000,9000,17
117,GAITAN,Sector Cereo 01,4.1456,-73.6352,3.1,6000,3000,9000,17
118,SAN GREGORIO,Sector Cereo 01,4.1477,-73.6329,3.1,6000,3000,9000,17
119,MAIZARO,Sector Cereo 01,4.1517,-73.6326,3.1,6000,3000,9000,17
120,"CONDOMINIO DUARY 1,2",Conjuntos Y Condoninios Sector Medio,4.1457,-73.6331,3.1,6000,3000,9000,17
121,CERRO CAMPESTRE ALTO,Conjuntos Y Condoninios Sector Medio,4.1505,-73.6373,3.1,6000,3000,9000,17
122,CERRO CAMPESTRE BAJO,Conjuntos Y Condoninios Sector Medio,4.1455,-73.631,3.1,6000,3000,9000,17
123,CONDOMINIO BOSQUES DE VIZCAYA,Conjuntos Y Condoninios Sector Medio,4.1502,-73.6333,3.1,6000,3000,9000,17
124,CONDOMINIO PORTAL DEL MOLINO,Conjuntos Y Condoninios Sector Medio,4.1461,-73.6303,3.1,6000,3000,9000,17
125,RESERVAS DEL VIZCAYA,Conjuntos Y Condoninios Sector Medio,4.1519,-73.6384,3.1,6000,3000,9000,17
126,"CONJUNTO LOS ALMENDROS 1,2",Conjuntos Y Condoninios Sector Medio,4.149,-73.6334,3.1,6000,3000,9000,17
127,CAMINOS DE SEVILLA,Conjuntos Y Condoninios Sector Medio,4.1438,-73.6372,3.1,6000,3000,9000,17
128,LLANO HERMOSO,Conjuntos Y Condoninios Sector Medio,4.1515,-73.6327,3.1,6000,3000,9000,17
129,Página 403,Conjuntos Y Condoninios Sector Medio,4.1441,-73.6306,3.1,6000,3000,9000,17
130,"CONJUNTO BONNANZA 1,2",Sector Terminal,4.1284,-73.6321,3.8,6000,4000,10000,19
131,RINCON DEL LLANO,Sector Terminal,4.1307,-73.6338,3.8,6000,4000,10000,19
132,TORRES DEL MEDITERRENO,Sector Terminal,4.1295,-73.6313,3.8,6000,4000,10000,19
133,TERMINAL DE TRANSPORTE,Sector Terminal,4.128,-73.629,3.8,6000,4000,10000,19
134,"QUINTA DE MORELIA 1,2,3",Sector Terminal,4.1288,-73.628,3.8,6000,4000,10000,19
135,CONDOMINIO VILLAVENTO,Sector Terminal,4.1235,-73.6325,3.8,6000,4000,10000,19
136,CONDOMINIO CIUDAD REAL,Sector Terminal,4.1296,-73.6266,3.8,6000,4000,10000,19
137,TORRES DE PRADERA,Sector Terminal,4.1267,-73.6249,3.8,6000,4000,10000,19
138,CONDOMINIO VILLA VALERIA,Sector Terminal,4.1265,-73.6269,3.8,6000,4000,10000,19
139,CONDOMINIO CANAGUAY,Sector Terminal,4.1258,-73.6316,3.8,6000,4000,10000,19
140,JARDINES DE SANTORINE,Sector Terminal,4.1307,-73.6281,3.8,6000,4000,10000,19
141,LLANO REAL CLUB HOUSE,Sector Terminal,4.128,-73.6272,3.8,6000,4000,10000,19
142,PALMAS DE VALLARTA,Sector Terminal,4.1251,-73.6273,3.8,6000,4000,10000,19
143,CONJUNTO TERRABELA,Sector Terminal,4.1292,-73.6276,3.8,6000,4000,10000,19
144,BOSQUES DE MORELIA,Sector Terminal,4.1279,-73.6253,3.8,6000,4000,10000,19
145,"NUEVA ESPERANZA 1,2",Sector Terminal,4.1278,-73.6305,3.8,6000,4000,10000,19
146,CONDOMINIO SIENDA MANOY,Sector Terminal,4.1282,-73.6275,3.8,6000,4000,10000,19
147,QUINTAS DE SANTA CLARA,Sector Terminal,4.1244,-73.6307,3.8,6000,4000,10000,19
148,BARRIO VILLA DEL ALCARABAN,Sector Terminal,4.1312,-73.6332,3.8,6000,4000,10000,19
149,URBANIZACION CALATRABA,Sector Terminal,4.1237,-73.6323,3.8,6000,4000,10000,19
150,TERRA VERDE,Sector Terminal,4.1297,-73.6255,3.8,6000,4000,10000,19
151,ALAMEDA DEL BOSQUE,Sector Terminal,4.1495,-73.631,3.8,6000,4000,10000,19
152,REMANSOS DEL LLANO,Sector Terminal,4.1281,-73.6266,3.8,6000,4000,10000,19
153,SAN GERARDO,Sector Terminal,4.13,-73.6339,3.8,6000,4000,10000,19
154,TERRA VELA,Sector Terminal,4.1251,-73.6248,3.8,6000,4000,10000,19
155,AMARILO MORICHAL,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
156,AMARILO CIMARON,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
157,AMARILO ALBORADA,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
158,AMARILO PIEDEMONTE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
159,AMARILO ARAUCO,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
160,AMARILO ZAINOS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
161,"AMARILO PASOLLONO 1,2,3,4",Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
162,AMARILO ALCARABN,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
163,AMARILO MAPIRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
164,AMARILO OCARROS,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
165,AMARILO ARBOLEDA CAMPESTRE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
166,AMARILO PRADO VERDE,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
167,AMARILO ARBOLEDA CAMPESTRE IV 4,Sector Amarilo,4.108,-73.605,6.6,6000,8000,14000,26
168,"AMARILO LLANO ALTO 1,2,3,4",Sector Amarilo,4.108,-73.605,5.9,6000,7000,13000,24
169,Página 404,Sector Amarilo,4.1123,-73.6071,8.0,6000,10000,16000,30
170,VILLA HERMOSA,Sector Los Centauros,4.1157,-73.6117,6.6,6000,8000,14000,26
171,CONDOMINIO CAMPSTRE CARACOLI,Sector Los Centauros,4.1082,-73.6096,6.6,6000,8000,14000,26
172,GIMNASIO LOS ALCAZARES,Sector Los Centauros,4.1156,-73.606,6.6,6000,8000,14000,26
173,LAS MERCEDES,Sector Los Centauros,4.1098,-73.6117,6.6,6000,8000,14000,26
174,"MULTIFA CENTAUROS BLOQUE A,B,C,D",Sector Los Centauros,4.1082,-73.6091,6.6,6000,8000,14000,26
175,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,6.6,6000,8000,14000,26
176,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,6.6,6000,8000,14000,26
177,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,6.6,6000,8000,14000,26
178,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,6.6,6000,8000,14000,26
179,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,6.6,6000,8000,14000,26
180,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,6.6,6000,8000,14000,26
181,PRADOS DE MAVICURE,Sector Los Centauros,4.11,-73.6072,6.6,6000,8000,14000,26
182,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,6.6,6000,8000,14000,26
183,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,6.6,6000,8000,14000,26
184,RENAULT CASATORO,Sector Los Centauros,4.1155,-73.6112,6.6,6000,8000,14000,26
185,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,6.6,6000,8000,14000,26
186,NISSAN,Sector Los Centauros,4.1079,-73.612,6.6,6000,8000,14000,26
187,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,6.6,6000,8000,14000,26
188,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,6.6,6000,8000,14000,26
189,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,6.6,6000,8000,14000,26
190,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,3.1,6000,3000,9000,17
191,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
192,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,3.1,6000,3000,9000,17
193,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,3.1,6000,3000,9000,17
194,MESETAS,Sector Barzal,4.1401,-73.6375,3.1,6000,3000,9000,17
195,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,3.1,6000,3000,9000,17
196,BALATA,Sector Barzal,4.1487,-73.6389,3.1,6000,3000,9000,17
197,CAMOA,Sector Barzal,4.1415,-73.6414,3.1,6000,3000,9000,17
198,SALLE,Sector Barzal,4.1435,-73.6326,3.1,6000,3000,9000,17
199,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,3.1,6000,3000,9000,17
200,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
201,AZOTEA,Sector Barzal,4.1484,-73.6378,3.1,6000,3000,9000,17
202,Página 405,Sector Salud Barzal,4.1429,-73.6348,3.8,6000,4000,10000,19
203,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.8,6000,4000,10000,19
204,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.8,6000,4000,10000,19
205,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.8,6000,4000,10000,19
206,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.8,6000,4000,10000,19
207,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.8,6000,4000,10000,19
208,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.8,6000,4000,10000,19
209,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
210,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.8,6000,4000,10000,19
211,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.8,6000,4000,10000,19
212,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
213,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.8,6000,4000,10000,19
214,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.8,6000,4000,10000,19
215,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,3.8,6000,4000,10000,19
216,IPS MONTANO MEDICAL BUQUE,Sector Salud Barzal,4.135,-73.642,3.8,6000,4000,10000,19
217,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.8,6000,4000,10000,19
218,IPS CENTRO MERDICO DE,Sector Salud Barzal,4.1488,-73.6339,3.8,6000,4000,10000,19
219,REHABULITACION,Sector Salud Barzal,4.1467,-73.6339,3.8,6000,4000,10000,19
220,IPS CENTRO TERAPEUTICO INTEGRAL,Sector Salud Barzal,4.1488,-73.6339,3.8,6000,4000,10000,19
221,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,3.8,6000,4000,10000,19
222,UNIDAD AMBULATORIA DE ALTA,Sector Salud Barzal,4.1401,-73.6413,3.8,6000,4000,10000,19
223,COMPLEJI,Sector Salud Barzal,4.1415,-73.64,3.8,6000,4000,10000,19
224,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.8,6000,4000,10000,19
225,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,3.8,6000,4000,10000,19
226,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,3.8,6000,4000,10000,19
227,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,3.8,6000,4000,10000,19
228,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.8,6000,4000,10000,19
229,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
230,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
231,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
232,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
233,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
234,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
235,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,3.8,6000,4000,10000,19
236,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,3.8,6000,4000,10000,19
237,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,3.8,6000,4000,10000,19
238,SAN FELIPE,Sector Grama,4.155,-73.6412,3.8,6000,4000,10000,19
239,Página 406,Sector Grama,4.1586,-73.646,5.2,6000,6000,12000,23
240,PANORAMA,Sector Grama,4.1572,-73.6403,5.9,6000,7000,13000,24
241,VIRREY,Sector Grama,4.1631,-73.642,5.9,6000,7000,13000,24
242,CAMPIÑA,Sector Grama,4.1547,-73.6439,5.9,6000,7000,13000,24
243,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,5.9,6000,7000,13000,24
244,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,5.9,6000,7000,13000,24
245,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,5.9,6000,7000,13000,24
246,RONDINELA,Sector Grama,4.1578,-73.6379,5.9,6000,7000,13000,24
247,PRADERA,Sector Grama,4.1561,-73.6405,5.9,6000,7000,13000,24
248,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,5.2,6000,6000,12000,23
249,CONJUNTO RESIDENCIAL CAMBULOS,Sector Grama Conjuntos Y Edificios,4.1611,-73.6366,5.2,6000,6000,12000,23
250,"1,2,3",Sector Grama Conjuntos Y Edificios,4.1563,-73.6451,5.2,6000,6000,12000,23
251,COJUNTO RESIDENCIAL,Sector Grama Conjuntos Y Edificios,4.1613,-73.6403,5.2,6000,6000,12000,23
252,CONJUNTO,Sector Grama Conjuntos Y Edificios,4.1546,-73.6366,5.2,6000,6000,12000,23
253,PRADROS DESAN,Sector Grama Conjuntos Y Edificios,4.1597,-73.6444,5.2,6000,6000,12000,23
254,"SANANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1535,-73.641,5.2,6000,6000,12000,23
255,FRANCISCO,Sector Grama Conjuntos Y Edificios,4.1574,-73.6392,5.2,6000,6000,12000,23
256,"SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1555,-73.6367,5.2,6000,6000,12000,23
257,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1593,-73.6369,5.2,6000,6000,12000,23
258,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y Edificios,4.161,-73.6368,5.2,6000,6000,12000,23
259,LA ARENERA,Sector Grama Conjuntos Y Edificios,4.1596,-73.6409,5.9,6000,7000,13000,24
260,CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
261,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,4.5,6000,5000,11000,21
262,EDIFICIO MONTEBELLO,Sector Caudal,4.164,-73.6412,4.5,6000,5000,11000,21
263,"TORRES DEL CAUDAL 1,2",Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
264,TERRAZAS DEL LLANO,Sector Caudal,4.1639,-73.6342,4.5,6000,5000,11000,21
265,TORRRES CLUB,Sector Caudal,4.1643,-73.6356,4.5,6000,5000,11000,21
266,CLUB META,Sector Caudal,4.1628,-73.6429,4.5,6000,5000,11000,21
267,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,4.5,6000,5000,11000,21
268,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
269,EDIFICIO COSTA BELLA CAUDAL ALTO,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
270,EDIDIFICIO AGORA,Sector Caudal,4.1635,-73.6359,4.5,6000,5000,11000,21
271,CONJUNTO ARAGUANEY CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
272,HOTEL DEL LLANO,Sector Caudal,4.1569,-73.6358,4.5,6000,5000,11000,21
273,EDIFICIO BELLO HORISONTE CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
274,CONJUNTO SARARE CAUDAL,Sector Caudal,4.1595,-73.638,4.5,6000,5000,11000,21
275,VALLES DE ARAGON,Sector Este Kirpas,4.1381,-73.6036,7.3,6000,9000,15000,28
276,GAVIOTAS,Sector Este Kirpas,4.1336,-73.6065,7.3,6000,9000,15000,28
