id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
275,GAVIOTAS,Sector Este Kirpas,4.1336,-73.6065,7.3,6000,9000,15000,28
276,FIKUS,Sector Este Kirpas,4.1375,-73.6019,7.3,6000,9000,15000,28
277,VILLAMELIA,Sector Este Kirpas,4.1343,-73.605,7.3,6000,9000,15000,28
278,ACAPULCO,Sector Este Kirpas,4.1344,-73.6099,7.3,6000,9000,15000,28
279,KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
280,VILLA SAMPER,Sector Este Kirpas,4.1355,-73.6017,7.3,6000,9000,15000,28
281,SABANA DE KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
282,Página 15,Sector Este Kirpas,4.1382,-73.6069,7.3,6000,9000,15000,28
283,CAROLINA KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
284,MIRADOR DEL LLANO 2,Sector Este Kirpas,4.1369,-73.6058,8.7,6000,11000,17000,31
285,CAVIVIR,Sector Este Kirpas,4.1388,-73.6024,8.7,6000,11000,17000,31
286,SOCIEGO KIRPAS,Sector Este Kirpas,4.138,-73.605,8.7,6000,11000,17000,31
287,MALOCAS,Sector Este Kirpas,4.1349,-73.6091,8.7,6000,11000,17000,31
288,METROPOLITANA KIRPAS,Sector Este Kirpas,4.138,-73.605,8.7,6000,11000,17000,31
289,VIVERO BIOAGRICOLA,Sector Este Kirpas,4.1401,-73.6098,8.7,6000,11000,17000,31
290,SANATONIO,Sector Este Kirpas,4.1373,-73.6052,8.7,6000,11000,17000,31
291,VILLA MARINA,Sector Este Kirpas,4.139,-73.6008,8.7,6000,11000,17000,31
292,BRILLANTE,Sector Este Kirpas,4.1424,-73.6056,8.7,6000,11000,17000,31
293,"LA ROSITA ETAPA 1,2,3,",Sector Remansos De Rosablanca,4.1511,-73.6329,5.2,6000,6000,12000,23
294,DOÑA LUZ,Sector Remansos De Rosablanca,4.1497,-73.6351,5.2,6000,6000,12000,23
295,PANCANDE,Sector Remansos De Rosablanca,4.1472,-73.6368,5.2,6000,6000,12000,23
296,CHORILLANOS,Sector Remansos De Rosablanca,4.1519,-73.6303,5.2,6000,6000,12000,23
297,REMANSOS DE ROSABLANCA,Sector Remansos De Rosablanca,4.149,-73.635,5.2,6000,6000,12000,23
298,CONDOMINIO SAN SEBASTIAN,Sector Remansos De Rosablanca,4.1504,-73.6373,5.2,6000,6000,12000,23
299,"CONDOMINIO SANTA MARIA 1,2",Sector Remansos De Rosablanca,4.149,-73.6378,5.2,6000,6000,12000,23
300,SEPTIMA BRIGADA DISTRITO MILITAR,Sector Remansos De Rosablanca,4.1536,-73.6325,5.2,6000,6000,12000,23
301,Página 16,Sector Remansos De Rosablanca,4.1451,-73.6367,5.2,6000,6000,12000,23
302,CONJUNTO BULEVAR CODEM,Sector Remansos De Rosablanca,4.1442,-73.6348,5.9,6000,7000,13000,24
303,BOSQUE DE ROSABLANCA,Sector Remansos De Rosablanca,4.1458,-73.6298,5.9,6000,7000,13000,24
304,CONDOMINIO BOSQUES DE ARRAYANES,Sector Remansos De Rosablanca,4.1495,-73.6344,5.9,6000,7000,13000,24
305,RESERVAS DEL BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,5.9,6000,7000,13000,24
306,CONJUNTO VILLA EMAUS,Sector Remansos De Rosablanca,4.1495,-73.6329,5.9,6000,7000,13000,24
307,"CASIBARE 1,2",Sector Remansos De Rosablanca,4.1502,-73.6385,5.9,6000,7000,13000,24
308,CONJUNTO REMANSOS DEL BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,5.9,6000,7000,13000,24
309,VILLAS DEL MEDITERRANEO,Sector Remansos De Rosablanca,4.148,-73.6298,5.9,6000,7000,13000,24
310,"SAN SILVESTRE 1,2,",Sector Remansos De Rosablanca,4.1454,-73.6382,5.9,6000,7000,13000,24
311,AGUAS CLARAS,Sector Esperansa,4.1475,-73.6304,3.8,6000,4000,10000,19
312,"ESPERANZA ETAPA 6,7,8",Sector Esperansa,4.1464,-73.6335,3.8,6000,4000,10000,19
313,"ESPERANZA ETAPA 1,2,3,4,5",Sector Esperansa,4.148,-73.6304,3.8,6000,4000,10000,19
314,BIBLIOTECA GERMAN ARCINIEGAS,Sector Esperansa,4.1521,-73.6333,3.8,6000,4000,10000,19
315,Página 17,Sector Esperansa,4.1482,-73.6386,3.8,6000,4000,10000,19
316,PUESTO DE SALUD ESPERANZA,Sector Esperansa,4.1529,-73.6358,3.8,6000,4000,10000,19
317,ROSABLANCA HORIENTAL,Sector Esperansa,4.1462,-73.6299,3.8,6000,4000,10000,19
318,LA VEGA,Sector Esperansa,4.1495,-73.6326,3.8,6000,4000,10000,19
319,VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,3.8,6000,4000,10000,19
320,PARQUE VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,3.8,6000,4000,10000,19
321,VILLA CLAUDIA,Sector Esperansa,4.1534,-73.6322,3.1,6000,3000,9000,17
322,URBANIZACION GUATIQUIA,Sector Esperansa,4.1476,-73.6376,3.1,6000,3000,9000,17
323,GARCIA BORQUES,Sector Esperansa,4.1472,-73.6355,3.1,6000,3000,9000,17
324,LA SIJIN,Sector Esperansa,4.1469,-73.6372,3.8,6000,4000,10000,19
325,COLEGIO GIMNASIO CAMPESTRE,Sector Esperansa,4.1484,-73.6299,3.8,6000,4000,10000,19
326,ACACIAS,Sector Esperansa,4.1507,-73.6352,3.8,6000,4000,10000,19
327,CONDOMINIO GALICIA,Sector Esperansa,4.1477,-73.6389,3.8,6000,4000,10000,19
328,CONJUNTO PLENAVIDA,Sector Esperansa,4.1485,-73.6362,3.8,6000,4000,10000,19
329,CONJUNTO 2001 ESPERANZA,Sector Esperansa,4.1521,-73.6354,3.8,6000,4000,10000,19
330,MULTIFAMILIARES LA ESPERENZA,Sector Esperansa,4.1499,-73.6343,3.8,6000,4000,10000,19
331,EDIFICIO NOGALES,Sector Coralina,4.1475,-73.633,3.8,6000,4000,10000,19
332,CORALINA,Sector Coralina,4.1536,-73.6336,3.8,6000,4000,10000,19
333,ALBORADA,Sector Coralina,4.1467,-73.6331,3.8,6000,4000,10000,19
334,SEMILLANOS,Sector Coralina,4.1502,-73.6309,3.8,6000,4000,10000,19
335,Página 18,Sector Coralina,4.1532,-73.6291,3.8,6000,4000,10000,19
336,CONUNEROS,Sector Coralina,4.1507,-73.6345,3.1,6000,3000,9000,17
337,EL JARDIN,Sector Coralina,4.1526,-73.6312,3.8,6000,4000,10000,19
338,CENTAUROS,Sector Coralina,4.112,-73.61,3.8,6000,4000,10000,19
339,PALMAR,Sector Coralina,4.1505,-73.6373,3.8,6000,4000,10000,19
340,COOPERATIVO,Sector Coralina,4.1522,-73.6329,3.8,6000,4000,10000,19
341,CARULU,Sector Coralina,4.1507,-73.6302,3.8,6000,4000,10000,19
342,SESQUICENTENARIO,Sector Coralina,4.1449,-73.6344,3.8,6000,4000,10000,19
343,SANTA MARTA,Sector Coralina,4.1456,-73.6306,3.8,6000,4000,10000,19
344,SERRANIA,Sector Coralina,4.1528,-73.6299,3.8,6000,4000,10000,19
345,CONJUNTO LA CABAÑA,Sector Coralina,4.1518,-73.6359,3.8,6000,4000,10000,19
346,CONJUNTO PIAMONTE,Sector Coralina,4.1451,-73.6324,3.8,6000,4000,10000,19
347,EDIFICIO SANTA MARIA RESERVADO,Sector Coralina,4.1503,-73.6376,3.8,6000,4000,10000,19
348,CONJUNTO CERESOS,Sector Coralina,4.1506,-73.6305,3.8,6000,4000,10000,19
349,CONDOMINIO LOS NOGALES,Sector Coralina,4.1475,-73.633,3.8,6000,4000,10000,19
350,PARQUES DE MONTEBELLO,Sector Buque,4.1311,-73.6403,4.5,6000,5000,11000,21
351,"HACIENDA TRAPICHE 1,2",Sector Buque,4.1317,-73.6453,4.5,6000,5000,11000,21
352,TRAPICHE,Sector Buque,4.1393,-73.6432,4.5,6000,5000,11000,21
353,ALTOS DEL TRAPICHE,Sector Buque,4.1321,-73.639,4.5,6000,5000,11000,21
354,Página 19,Sector Buque,4.1357,-73.6381,4.5,6000,5000,11000,21
355,GUADUALES,Sector Buque,4.1356,-73.6397,4.5,6000,5000,11000,21
356,ALTOS VILLA CODEM,Sector Buque,4.1339,-73.6437,5.2,6000,6000,12000,23
357,CENTRO COMERCIAL PRIMAVERA,Sector Buque,4.1488,-73.6339,5.2,6000,6000,12000,23
358,CONDOMINIO MOTEARROYO,Sector Buque,4.1371,-73.643,4.5,6000,5000,11000,21
359,CUJUNTO LAS MARGARITAS,Sector Buque,4.1397,-73.6417,4.5,6000,5000,11000,21
360,MARGARITA REAL,Sector Buque,4.1392,-73.6429,4.5,6000,5000,11000,21
361,CLINICA OCULAR,Sector Buque,4.1315,-73.6408,4.5,6000,5000,11000,21
362,BUQUE ALTO,Sector Buque,4.135,-73.642,4.5,6000,5000,11000,21
363,BUQUE,Sector Buque,4.135,-73.642,5.9,6000,7000,13000,24
364,COLEGIO DON BOSCO,Sector Buque,4.1329,-73.6437,5.9,6000,7000,13000,24
365,CONJUNTO ALTA GRACIA,Sector Buque,4.1305,-73.6466,4.5,6000,5000,11000,21
366,COJUNTO BUGANVILES,Sector Buque,4.1312,-73.642,5.2,6000,6000,12000,23
367,CONDOMINIO LA RESERVA,Sector Buque,4.1313,-73.6378,5.2,6000,6000,12000,23
368,CONJUNTO UMABARY,Sector Buque,4.1309,-73.6402,5.2,6000,6000,12000,23
369,CONJUNTO LA SERRANIA,Sector Buque,4.1306,-73.642,5.2,6000,6000,12000,23
370,CONDOMINIO MADEIRA,Sector Buque,4.1351,-73.6398,4.5,6000,5000,11000,21
371,TORRRES DE SANJUAN,Sector Buque,4.1338,-73.6446,5.2,6000,6000,12000,23
372,Página 20,Sector Buque,4.1313,-73.6399,5.2,6000,6000,12000,23
373,SECRETARIA DE LA MUJER,Sector Buque,4.1343,-73.6421,5.2,6000,6000,12000,23
374,PADAMIA CUARENTA,Sector Buque,4.1324,-73.6432,4.5,6000,5000,11000,21
375,CONJUNTO RICON DEL BUQUE,Sector Buque,4.135,-73.642,5.2,6000,6000,12000,23
376,QUINTAS DE SAN SOUCCI,Sector Buque,4.131,-73.6423,5.9,6000,7000,13000,24
377,BALCONES DE TOLEDO,Sector Buque,4.1347,-73.6442,5.2,6000,6000,12000,23
378,PORTAL DE LOS OCOBOS,Sector Este Bajo,4.1475,-73.6326,3.8,6000,4000,10000,19
379,URBANIZACION SANTA CATALINA,Sector Este Bajo,4.1503,-73.6295,3.8,6000,4000,10000,19
380,VILLAS DE CATAMA,Sector Este Bajo,4.147,-73.608,3.8,6000,4000,10000,19
381,PRADOS DE SEVERIA,Sector Este Bajo,4.1497,-73.6365,5.2,6000,6000,12000,23
382,MARCO ANTONIO PINILLA,Sector Este Bajo,4.1478,-73.6353,4.5,6000,5000,11000,21
383,PINILLA,Sector Este Bajo,4.1481,-73.6347,4.5,6000,5000,11000,21
384,RODEO,Sector Este Bajo,4.1479,-73.6367,4.5,6000,5000,11000,21
385,EL MILAGRO,Sector Este Bajo,4.1519,-73.6358,4.5,6000,5000,11000,21
386,PRADOS DE SIVERIA,Sector Este Bajo,4.1475,-73.6317,5.2,6000,6000,12000,23
387,ANTONIO VILLAVICENCIO,Sector Este Bajo,4.1525,-73.6357,4.5,6000,5000,11000,21
388,COVISAN,Sector Este Bajo,4.1438,-73.6354,4.5,6000,5000,11000,21
389,URBANIZACION COVISAN,Sector Este Bajo,4.1501,-73.6306,6.6,6000,8000,14000,26
390,Página 21,Sector Este Bajo,4.146,-73.6389,6.6,6000,8000,14000,26
391,LOS GEMELOS,Sector Este Bajo,4.1527,-73.6293,5.2,6000,6000,12000,23
392,CIUDAD SALITRE,Sector Este Bajo,4.1464,-73.6361,5.9,6000,7000,13000,24
393,SAN CARLOS,Sector Este Bajo,4.1518,-73.6354,5.2,6000,6000,12000,23
394,MARCOS BAJO PINILLA,Sector Este Bajo,4.1495,-73.6294,5.2,6000,6000,12000,23
395,MORILLCHAL,Sector Este Bajo,4.1519,-73.6337,4.5,6000,5000,11000,21
396,DELIRIO,Sector Este Bajo,4.1537,-73.6307,3.8,6000,4000,10000,19
397,CONDOMINIO BARLOVENTO,Sector Este Bajo,4.1521,-73.6352,3.8,6000,4000,10000,19
398,"CONDOMINIO BOSQUES DE ABAJAM 1,2,3",Sector Este Bajo,4.1457,-73.629,6.6,6000,8000,14000,26
399,"OKAVANGOS 1,2",Sector Este Bajo,4.1475,-73.631,7.3,6000,9000,15000,28
400,"NUEVA COLONBIA 1,2",Sector Este Bajo,4.1463,-73.6387,8.0,6000,10000,16000,30
401,PARQUE HABITACIONAL LA ESMERALDA,Sector Este Bajo,4.1463,-73.6375,6.6,6000,8000,14000,26
402,ALTOS DE OKAVANGO,Sector Este Bajo,4.1522,-73.6341,9.4,6000,12000,18000,33
403,BALNEARIO EL RANCHO,Sector Este Bajo,4.1462,-73.6353,9.4,6000,12000,18000,33
404,QUINTAS DE LLANO,Sector Este Bajo,4.1536,-73.6379,5.2,6000,6000,12000,23
405,HOTEL EL CAMAPANARIO,Sector Este Bajo,4.1498,-73.6337,5.9,6000,7000,13000,24
406,Página 22,Sector Sur Rochela,4.0938,-73.6318,8.0,6000,10000,16000,30
407,EL RUBI,Sector Sur Rochela,4.0966,-73.6284,8.0,6000,10000,16000,30
408,SANTA LIBRADA,Sector Sur Rochela,4.0913,-73.6303,8.0,6000,10000,16000,30
409,SAN JORGE,Sector Sur Rochela,4.0871,-73.6276,8.0,6000,10000,16000,30
410,CATUMARE,Sector Sur Rochela,4.0894,-73.6291,8.0,6000,10000,16000,30
411,SEMILLAS DE LA PAZ,Sector Sur Rochela,4.0959,-73.6262,8.0,6000,10000,16000,30
412,NUEVO JERUSALEN,Sector Sur Rochela,4.0903,-73.6264,8.0,6000,10000,16000,30
413,GUATAPE,Sector Sur Rochela,4.0927,-73.6321,8.0,6000,10000,16000,30
414,ALAMOS SANTA ROSA,Sector Sur Rochela,4.0878,-73.6318,8.0,6000,10000,16000,30
415,VILLA ORIENTE,Sector Sur Rochela,4.0963,-73.624,8.0,6000,10000,16000,30
416,TEUSAQUILLO,Sector Sur Rochela,4.0933,-73.6247,8.7,6000,11000,17000,31
417,MONTECARLOS ALTO,Sector Sur Rochela,4.095,-73.625,8.0,6000,10000,16000,30
418,MOTECARLOS BAJO,Sector Sur Rochela,4.0884,-73.6243,8.0,6000,10000,16000,30
419,VILLA DEL RIO,Sector Sur Rochela,4.0961,-73.626,8.0,6000,10000,16000,30
420,ROCHELA,Sector Sur Rochela,4.092,-73.628,8.0,6000,10000,16000,30
421,NUEVO HORISONTE,Sector Sur Rochela,4.0878,-73.6317,8.0,6000,10000,16000,30
422,PLAYA RICA,Sector Sur Rochela,4.0942,-73.6243,8.0,6000,10000,16000,30
423,LOMA LINDA,Sector Sur Rochela,4.0956,-73.6239,8.0,6000,10000,16000,30
424,VILLA LORENA,Sector Sur Rochela,4.0883,-73.6314,8.0,6000,10000,16000,30
425,CAPACHOS,Sector Sur Rochela,4.0882,-73.6275,7.3,6000,9000,15000,28
426,MARANATHA,Sector Sur Rochela,4.0944,-73.6274,8.0,6000,10000,16000,30
427,Página 23,Sector Sur Rochela,4.0967,-73.6325,8.0,6000,10000,16000,30
428,CONDOMINIO QUINTAS DE SANGORJE,Sector Sur Rochela,4.0902,-73.6328,8.0,6000,10000,16000,30
429,"RINCON DE LAS MARGARITAS 1,2,",Sector Sur Rochela,4.0914,-73.6293,8.0,6000,10000,16000,30
430,COJUNTO MONTECARLOS RESERVADO,Sector Sur Rochela,4.095,-73.625,8.0,6000,10000,16000,30
431,"CIUDAD DEL CAMPO 1,2,3,",Sector Sur Rochela,4.0915,-73.6245,8.0,6000,10000,16000,30
432,ACADEMIA MILITAR JOSE ANTONIO PAEZ,Sector Sur Rochela,4.0966,-73.6293,8.0,6000,10000,16000,30
433,CODOMINIO ALAMA,Sector Sur Rochela,4.0907,-73.6238,8.0,6000,10000,16000,30
434,CONDOMINIO SANTILLANAS DEL LLANO,Sector Sur Rochela,4.0954,-73.6292,8.7,6000,11000,17000,31
435,CONDOMINIO EL RINCON DE LAS LOMAS,Sector Sur Las Americas,4.151,-73.6376,5.9,6000,7000,13000,24
436,"SERRAMONTE 1,2,3,4,5,6,7",Sector Sur Las Americas,4.1499,-73.6383,5.2,6000,6000,12000,23
437,LLANO LINDO,Sector Sur Las Americas,4.1524,-73.6331,5.9,6000,7000,13000,24
438,LOS HEROES,Sector Sur Las Americas,4.1465,-73.6386,5.9,6000,7000,13000,24
439,LAS AMERICAS,Sector Sur Las Americas,4.1459,-73.6344,5.9,6000,7000,13000,24
440,Página 24,Sector Sur Las Americas,4.1523,-73.636,5.9,6000,7000,13000,24
441,LEON TRECE,Sector Sur Las Americas,4.1532,-73.6316,5.2,6000,6000,12000,23
442,EL REFUGIO,Sector Sur Las Americas,4.1508,-73.6307,5.2,6000,6000,12000,23
443,PARQUE FUNDADORES,Sector Sur Las Americas,4.1476,-73.6347,5.2,6000,6000,12000,23
444,LA HACIENDA CENTRO COMERCIAL,Sector Sur Las Americas,4.1488,-73.6339,5.9,6000,7000,13000,24
445,COLINA CAMPESTRE,Sector Sur Las Americas,4.1537,-73.6309,6.6,6000,8000,14000,26
446,PISCINA LAS AMERICAS,Sector Sur Las Americas,4.1469,-73.6291,6.6,6000,8000,14000,26
447,PISCINA JAMAICA,Sector Sur Las Americas,4.1466,-73.6346,8.0,6000,10000,16000,30
448,SELVATICO,Sector Ollas Peligro,4.1496,-73.6345,2.4,6000,2000,8000,16
449,NO,Sector Ollas Peligro,4.153,-73.625,2.4,6000,2000,8000,16
450,VILLA SUAREZ,Sector Ollas Peligro,4.1441,-73.6333,2.4,6000,2000,8000,16
451,SAN JOSE,Sector Ollas Peligro,4.1442,-73.6342,2.4,6000,2000,8000,16
452,INDUSTRIAL,Sector Ollas Peligro,4.1537,-73.6315,2.4,6000,2000,8000,16
453,GUATIQUIA,Sector Ollas Peligro,4.1493,-73.6353,2.4,6000,2000,8000,16
454,EL DIKE,Sector Ollas Peligro,4.1446,-73.63,2.4,6000,2000,8000,16
455,TOPACIO,Sector Ollas Peligro,4.1504,-73.6294,7.3,6000,9000,15000,28
456,LOS VENCEDORES,Sector Ollas Peligro,4.1525,-73.6359,7.3,6000,9000,15000,28
457,PORTALES DEL LLANO,Sector Ollas Peligro,4.1443,-73.6321,7.3,6000,9000,15000,28
458,"NUEVA COLOMBIA 1,2",Sector Ollas Peligro,4.1441,-73.6361,5.9,6000,7000,13000,24
459,Página 25,Sector Ollas Peligro,4.1516,-73.6299,5.9,6000,7000,13000,24
460,SANTANDER,Sector Ollas Peligro,4.1471,-73.6365,5.9,6000,7000,13000,24
461,MALVINAS,Sector Ollas Peligro,4.1515,-73.6354,5.9,6000,7000,13000,24
462,CALAMAR,Sector Ollas Peligro,4.1451,-73.6311,5.9,6000,7000,13000,24
463,SANTA FE,Sector Ollas Peligro,4.1466,-73.6327,5.9,6000,7000,13000,24
464,SAN FERNANDO,Sector Ollas Peligro,4.153,-73.6311,3.1,6000,3000,9000,17
465,GAITAN BAJO,Sector Ollas Peligro,4.1498,-73.6373,3.1,6000,3000,9000,17
466,BRISAS DEL GUATIQUIA,Sector Ollas Peligro,4.1532,-73.6297,3.1,6000,3000,9000,17
467,RELIQUIA,Sector Reliquia,4.139,-73.592,8.0,6000,10000,16000,30
468,BETY CAMACHO,Sector Reliquia,4.1417,-73.5912,8.0,6000,10000,16000,30
469,FRIOGAN,Sector Reliquia,4.1434,-73.5938,8.0,6000,10000,16000,30
470,TRECE DE MAYO,Sector Reliquia,4.1352,-73.5883,8.0,6000,10000,16000,30
471,CANCHAS LA GAMBETA,Sector Reliquia,4.1377,-73.5949,8.0,6000,10000,16000,30
472,SALON DE EVENTOS JC,Sector Reliquia,4.1398,-73.5898,8.0,6000,10000,16000,30
473,BALNEARIO EL ESCONDITE,Sector Reliquia,4.137,-73.5939,8.7,6000,11000,17000,31
474,HACIENDA LA MILAGROSA,Sector Reliquia,4.1367,-73.5932,8.7,6000,11000,17000,31
475,PARQUE KARMANU,Sector Reliquia,4.1369,-73.5905,9.4,6000,12000,18000,33
476,RANCHO J&C,Sector Reliquia,4.1364,-73.5929,8.7,6000,11000,17000,31
477,Página 26,Sector Reliquia,4.1388,-73.5937,8.7,6000,11000,17000,31
478,HOTEL LLANO DORADO,Sector Reliquia,4.1431,-73.5957,10.8,6000,14000,20000,37
479,CONDOMINIO BRIS DE JAZMIN,Sector Reliquia,4.1358,-73.5959,10.8,6000,14000,20000,37
480,DONDOMINIO CEDRITOS CAMPESTRE,Sector Reliquia,4.1502,-73.632,10.8,6000,14000,20000,37
481,CONDOMINIO CAMPESTRE GUALANDAY,Sector Reliquia,4.1407,-73.5955,10.8,6000,14000,20000,37
482,CONJUNTO SAN CAMILO,Sector Porfia,4.0776,-73.6258,10.8,6000,14000,20000,37
483,CIUDAD PORFIA,Sector Porfia,4.082,-73.621,12.2,6000,16000,22000,40
484,LOS PINOS PORFIA,Sector Porfia,4.082,-73.621,12.2,6000,16000,22000,40
485,VILLA JULIANA,Sector Porfia,4.0778,-73.6175,10.8,6000,14000,20000,37
486,BRASILIA,Sector Porfia,4.0793,-73.6181,10.8,6000,14000,20000,37
487,CHARRASCAL,Sector Porfia,4.0782,-73.6184,10.8,6000,14000,20000,37
488,CIUDAD MILENIO,Sector Porfia,4.0845,-73.6222,10.8,6000,14000,20000,37
489,VILLAS DE SAN AGUSTIN,Sector Porfia,4.0815,-73.6175,12.9,6000,17000,23000,42
490,LAMADRID,Sector Porfia,4.086,-73.6199,12.9,6000,17000,23000,42
491,CANCHAS PRIMER TIEMPO,Sector Porfia,4.0792,-73.6246,12.9,6000,17000,23000,42
492,LA NORA,Sector Porfia,4.078,-73.6214,10.8,6000,14000,20000,37
493,Página 27,Sector Porfia,4.0849,-73.6217,10.8,6000,14000,20000,37
494,CONDOMINIO CAMPESTRE PIEDEMONTE,Sector Porfia,4.0838,-73.626,10.8,6000,14000,20000,37
495,GRAMALOTE,Sector Porfia,4.1585,-73.6415,9.4,6000,12000,18000,33
496,SAMAN DE LA RIVERA,Sector Porfia,4.0784,-73.6233,14.3,6000,19000,25000,45
497,LA CUNCIA,Sector Salida Puerto Lopez,4.1525,-73.6343,8.0,6000,10000,16000,30
498,JUAN PABLO,Sector Salida Puerto Lopez,4.1525,-73.6382,8.0,6000,10000,16000,30
499,CONDOMINIO BOSQUE DE PROVIDENCIA,Sector Salida Puerto Lopez,4.1504,-73.6316,8.0,6000,10000,16000,30
500,MOTEL MEDIA LUNA,Sector Salida Puerto Lopez,4.1462,-73.6387,10.8,6000,14000,20000,37
501,PARCELAS DE SAN CARLOS,Sector Salida Puerto Lopez,4.1505,-73.6295,10.8,6000,14000,20000,37
502,BALMORAL,Quintas De Santa Ana Vereda,4.1463,-73.6332,9.4,6000,12000,18000,33
503,CONDOMINIO MONTEMADERO,Quintas De Santa Ana Vereda,4.1525,-73.6361,9.4,6000,12000,18000,33
504,UNIVERSIDAD ANTONIO NARIÑO,Vereda Cecilia,4.1476,-73.6341,9.4,6000,12000,18000,33
505,Página 28,Vereda Cecilia,4.1473,-73.631,9.4,6000,12000,18000,33
506,CAMINOS DEL MEDITERRANEO,Vereda Cecilia,4.1479,-73.6329,10.8,6000,14000,20000,37
507,BARU,Vereda Apiay,4.077,-73.5428,12.9,6000,17000,23000,42
508,BARQUITOS,Vereda Apiay,4.0712,-73.548,12.9,6000,17000,23000,42
509,LA FUERZA AERIA,Vereda Apiay,4.0717,-73.5456,12.9,6000,17000,23000,42
510,CUARTA DEVISION DEL EJERCITO,Vereda Apiay,4.0715,-73.549,17.8,6000,24000,30000,50
511,VILLA SUIZA,Vereda Llanerita,4.1501,-73.6321,12.2,6000,16000,22000,40
512,UNIVERSIDAD LOS LLANOS BARCELONA,Vereda Barcelona,4.147,-73.626,14.3,6000,19000,25000,45
513,HACHON SENA,Sector Salida Restrepo Vanguardia,4.1666,-73.6173,7.3,6000,9000,15000,28
514,AEROPUERTO,Sector Salida Restrepo Vanguardia,4.167,-73.615,10.8,6000,14000,20000,37
515,POSO AZUL,Vereda Vanguardia,4.1688,-73.6231,8.0,6000,10000,16000,30
516,ALDEA LA AURORA,Vereda Vanguardia,4.1713,-73.6234,8.0,6000,10000,16000,30
517,VIA ANTIGUA RESTREPO,Vereda Vanguardia,4.17,-73.6216,8.7,6000,11000,17000,31
518,Página 29,Vereda Vanguardia,4.163,-73.6193,8.7,6000,11000,17000,31
519,LA BENDITA,Vereda Vanguardia,4.168,-73.6172,8.7,6000,11000,17000,31
520,AVEMARIA,Vereda Vanguardia,4.1638,-73.6268,9.4,6000,12000,18000,33
521,CANCHAS SOCCER,Vereda Vanguardia,4.1723,-73.6195,9.4,6000,12000,18000,33
522,CONDOMINIO SANRA BARBARA,Vereda Vanguardia,4.1659,-73.6225,9.4,6000,12000,18000,33
523,HOGAR GERRIATRICO DIVINO NIÑO JESUS,Vereda Vanguardia,4.1655,-73.6199,9.4,6000,12000,18000,33
524,LA CHORRERA,Vereda Vanguardia,4.1669,-73.6179,10.8,6000,14000,20000,37
525,CONDOMINIO SANTA BARBARA,Vereda Vanguardia,4.1643,-73.6204,10.8,6000,14000,20000,37
526,HOTEL HERRADURO,Vereda Vanguardia,4.1666,-73.6227,10.8,6000,14000,20000,37
527,MOTEL HOLLYWOO,Vereda Vanguardia,4.171,-73.6175,8.0,6000,10000,16000,30
528,HOTEL VANGUARDIA,Vereda Vanguardia,4.168,-73.622,8.0,6000,10000,16000,30
529,CONDOMINIO SALAMANCA,Vereda Vanguardia,4.1642,-73.6258,9.4,6000,12000,18000,33
530,PARQUE OCARROS,Vereda Vanguardia,4.1697,-73.6245,9.4,6000,12000,18000,33
531,CEMENTERIO JARDINES DEL LLANO,Vereda Vanguardia,4.1656,-73.6243,10.8,6000,14000,20000,37
532,CONDOMINIO FLOR MURADO,Vereda Vanguardia,4.1703,-73.6247,10.8,6000,14000,20000,37
533,CONDOMINIO LOS ALPES,Vereda Vanguardia,4.1644,-73.6202,14.3,6000,19000,25000,45
534,Página 30,Vereda La Poyata,4.1469,-73.6363,10.8,6000,14000,20000,37
535,PEAJE PUENTE AMARILLO,Vereda La Poyata,4.1454,-73.6299,12.2,6000,16000,22000,40
536,CONDOMINIO CAMPESTRE PALMA REAL,Vereda La Poyata,4.152,-73.6303,14.3,6000,19000,25000,45
537,RESTREPO,Sector Vereda El Cairo,4.152,-73.6347,10.8,6000,14000,20000,37
538,VILLAS DEL SANTUARIO CAIRO,Reserva San Nicolas Vereda Cairo,4.1503,-73.6326,10.8,6000,14000,20000,37
539,CONDOMINIO CAMPRESTE ENTRE LAGOS,Reserva San Nicolas Vereda Cairo,4.1438,-73.6351,12.2,6000,16000,22000,40
540,CONDOMINIO SAN BASILIO CAIRO,Reserva San Nicolas Vereda Cairo,4.1469,-73.6338,12.2,6000,16000,22000,40
541,CONJUNTO LA CASTELLANA CAIRO,Reserva San Nicolas Vereda Cairo,4.1443,-73.6323,12.2,6000,16000,22000,40
542,GIMNACIO LOS OCOBOS CAIRO,Reserva San Nicolas Vereda Cairo,4.1477,-73.6387,12.2,6000,16000,22000,40
543,CONDOMIO TIERRA DEL SOL CAIRO,Reserva San Nicolas Vereda Cairo,4.1512,-73.638,12.2,6000,16000,22000,40
544,Página 31,Reserva San Nicolas Vereda Cairo,4.1485,-73.6366,12.2,6000,16000,22000,40
545,CONDOMINIO LA QUINTA CAIRO,Reserva San Nicolas Vereda Cairo,4.1462,-73.6381,12.9,6000,17000,23000,42
