id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
29,SECTOR MINIMA,OLIMPICA,7000,0,7000,20-30 min,3.2
30,SECTOR GENERAL,MANANTIAL,7000,0,7000,20-30 min,3.2
31,SECTOR GENERAL,HIERBABUENA,7000,0,7000,20-30 min,3.2
32,SECTOR GENERAL,COFREN CATAMA,7000,0,7000,20-30 min,3.2
33,SECTOR GENERAL,PUESTO DE SALUD RECREO,7000,0,7000,20-30 min,3.2
34,SECTOR GENERAL,ALCALA,7000,0,7000,20-30 min,3.2
35,SECTOR GENERAL,FLORENCIA,7000,0,7000,20-30 min,3.2
36,SECTOR GENERAL,DESMONTADORA,7000,0,7000,20-30 min,3.2
37,RCA CONJUNTOS SECTOR CERCA,"CONJUNTO CAMINO REAL (1,2,3,4)",7000,0,7000,20-30 min,3.2
38,RCA CONJUNTOS SECTOR CERCA,"PARQUES DE SEVILLA (1,2,3,4,)",7000,0,7000,20-30 min,3.2
39,RCA CONJUNTOS SECTOR CERCA,CONJUNTO TULIPANES,7000,0,7000,20-30 min,3.2
40,RCA CONJUNTOS SECTOR CERCA,CONJUNTO GIRASOLES,7000,0,7000,20-30 min,3.2
41,RCA CONJUNTOS SECTOR CERCA,CONJUNTO ALMERIA,7000,0,7000,20-30 min,3.2
42,RCA CONJUNTOS SECTOR CERCA,CONDOMINIO CRISTALES,7000,0,7000,20-30 min,3.2
43,RCA CONJUNTOS SECTOR CERCA,CONJUNTO PALAMA REAL,7000,0,7000,20-30 min,3.2
44,RCA CONJUNTOS SECTOR CERCA,ALTOS DE LOMALINDA,7000,0,7000,20-30 min,3.2
45,RCA CONJUNTOS SECTOR CERCA,COJUNTO VILLA KARINA,7000,0,7000,20-30 min,3.2
46,RCA CONJUNTOS SECTOR CERCA,CONJUNTO PRADOS DE CASTILLA,7000,0,7000,20-30 min,3.2
47,RCA CONJUNTOS SECTOR CERCA,EDIFICIO SANFERNANDO PLAZA,7000,0,7000,20-30 min,3.2
48,RCA CONJUNTOS SECTOR CERCA,PRADOS DE HIRBABUENA,7000,0,7000,20-30 min,3.2
49,RCA CONJUNTOS SECTOR CERCA,COJUNTO MALIBU,7000,0,7000,20-30 min,3.2
50,RCA CONJUNTOS SECTOR CERCA,BALCONES DE PONTEVEDRA,7000,0,7000,20-30 min,3.2
51,O SECTOR CERCA MEDIO,ESTERO,8000,0,8000,25-35 min,4.5
52,O SECTOR CERCA MEDIO,MACUNAIMA,8000,0,8000,25-35 min,4.5
53,O SECTOR CERCA MEDIO,PARQUE DE LA MEMORIA,9000,0,9000,30-40 min,6.0
54,O SECTOR CERCA MEDIO,MACARENA,8000,0,8000,25-35 min,4.5
55,O SECTOR CERCA MEDIO,NOGAL,8000,0,8000,25-35 min,4.5
56,O SECTOR CERCA MEDIO,SAN CRISTOBAL,8000,0,8000,25-35 min,4.5
57,O SECTOR CERCA MEDIO,CAMELIAS,8000,0,8000,25-35 min,4.5
58,O SECTOR CERCA MEDIO,OLIMPICO BAJO,9000,0,9000,30-40 min,6.0
59,O SECTOR CERCA MEDIO,VILLA ORTIX,9000,0,9000,30-40 min,6.0
60,O SECTOR CERCA MEDIO,OLIMPICO,8000,0,8000,25-35 min,4.5
61,O SECTOR CERCA MEDIO,VILLA JHOANA,8000,0,8000,25-35 min,4.5
62,O SECTOR CERCA MEDIO,CATALUÑA,9000,0,9000,30-40 min,6.0
63,O SECTOR CERCA MEDIO,VILLA NIEVES,9000,0,9000,30-40 min,6.0
64,SECTOR GENERAL,DANUVIO,9000,0,9000,30-40 min,6.0
65,SECTOR GENERAL,GAUDALAJARA,9000,0,9000,30-40 min,6.0
66,SECTOR GENERAL,MARACOS,9000,0,9000,30-40 min,6.0
67,SECTOR GENERAL,MI LLANURA,8000,0,8000,25-35 min,4.5
68,SECTOR GENERAL,BELLO HORISONTE,9000,0,9000,30-40 min,6.0
69,SECTOR GENERAL,SAN INGNACIO,8000,0,8000,25-35 min,4.5
70,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",8000,0,8000,25-35 min,4.5
71,SECTOR GENERAL,PARQUE LA LLNURA,8000,0,8000,25-35 min,4.5
72,SECTOR GENERAL,PARQUE SICUANI,8000,0,8000,25-35 min,4.5
73,SECTOR GENERAL,SAUSALITO,8000,0,8000,25-35 min,4.5
74,SECTOR GENERAL,BOCHICA,8000,0,8000,25-35 min,4.5
75,SECTOR GENERAL,CANAIMA,8000,0,8000,25-35 min,4.5
76,SECTOR GENERAL,PORTAL DEL CANAIMA,8000,0,8000,25-35 min,4.5
77,SECTOR GENERAL,SAN NISIDRO,8000,0,8000,25-35 min,4.5
78,SECTOR GENERAL,SANTA INES,9000,0,9000,30-40 min,6.0
79,SECTOR GENERAL,HOTEL ROSADO,9000,0,9000,30-40 min,6.0
80,SECTOR GENERAL,VILLA DEL SOL,9000,0,9000,30-40 min,6.0
81,SECTOR GENERAL,LA MORGUE,9000,0,9000,30-40 min,6.0
82,SECTOR GENERAL,SAN MARCOS,9000,0,9000,30-40 min,6.0
83,SECTOR GENERAL,CONJONTO TOSCANA,9000,0,9000,30-40 min,6.0
84,SECTOR GENERAL,QUINTAS DE TOSCANA,9000,0,9000,30-40 min,6.0
85,SECTOR GENERAL,FLORIDA,9000,0,9000,30-40 min,6.0
86,SECTOR GENERAL,NUEVA FLORESTA,9000,0,9000,30-40 min,6.0
87,SECTOR GENERAL,TEUSACA,8000,0,8000,25-35 min,4.5
88,SECTOR GENERAL,EMBUDO,9000,0,9000,30-40 min,6.0
89,SECTOR GENERAL,SANBENITO,9000,0,9000,30-40 min,6.0
90,SECTOR GENERAL,NUEVO RICAUTE,9000,0,9000,30-40 min,6.0
91,SECTOR GENERAL,PORVENIR,9000,0,9000,30-40 min,6.0
92,SECTOR GENERAL,VIENTE JULIO,9000,0,9000,30-40 min,6.0
93,SECTOR GENERAL,SIMON BOLIVAR,8000,0,8000,25-35 min,4.5
94,SECTOR GENERAL,ANTONIO RICAUTE,8000,0,8000,25-35 min,4.5
95,SECTOR GENERAL,BARRIO NOGALES,8000,0,8000,25-35 min,4.5
96,SECTOR GENERAL,CANEY,8000,0,8000,25-35 min,4.5
97,SECTOR GENERAL,BRISAS DEL CANEY,8000,0,8000,25-35 min,4.5
98,SECTOR GENERAL,AMARAL,8000,0,8000,25-35 min,4.5
99,SECTOR GENERAL,CATATUMBO,8000,0,8000,25-35 min,4.5
100,SECTOR GENERAL,RETIRO,8000,0,8000,25-35 min,4.5
101,SECTOR GENERAL,BUENOS AIRES,8000,0,8000,25-35 min,4.5
102,SECTOR GENERAL,REMANSO,8000,0,8000,25-35 min,4.5
103,SECTOR GENERAL,VIZCAYA,8000,0,8000,25-35 min,4.5
104,SECTOR GENERAL,HOTEL HACARITAMA,9000,0,9000,30-40 min,6.0
105,SECTOR GENERAL,CANCHA RACING,9000,0,9000,30-40 min,6.0
106,SECTOR GENERAL,HACARITAMA,9000,0,9000,30-40 min,6.0
107,SECTOR GENERAL,BARRIO PRIMAVERA,9000,0,9000,30-40 min,6.0
108,SECTOR GENERAL,PARQUE PRIMAVERA,9000,0,9000,30-40 min,6.0
109,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,9000,0,9000,30-40 min,6.0
110,SECTOR GENERAL,LAS FERIAS,9000,0,9000,30-40 min,6.0
111,SECTOR GENERAL,GAITAN,9000,0,9000,30-40 min,6.0
112,SECTOR GENERAL,SAN GREGORIO,9000,0,9000,30-40 min,6.0
113,SECTOR CEREO UNO,MAIZARO,9000,0,9000,30-40 min,6.0
114,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,"CONDOMINIO DUARY 1,2",9000,0,9000,30-40 min,6.0
115,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,CERRO CAMPESTRE ALTO,9000,0,9000,30-40 min,6.0
116,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,CERRO CAMPESTRE BAJO,9000,0,9000,30-40 min,6.0
117,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,CONDOMINIO BOSQUES DE VIZCAYA,9000,0,9000,30-40 min,6.0
118,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,CONDOMINIO PORTAL DEL MOLINO,9000,0,9000,30-40 min,6.0
119,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,RESERVAS DEL VIZCAYA,9000,0,9000,30-40 min,6.0
120,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,"CONJUNTO LOS ALMENDROS 1,2",9000,0,9000,30-40 min,6.0
121,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,CAMINOS DE SEVILLA,9000,0,9000,30-40 min,6.0
122,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,LLANO HERMOSO,9000,0,9000,30-40 min,6.0
123,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,"CONJUNTO BONNANZA 1,2",9000,0,9000,30-40 min,6.0
124,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,RINCON DEL LLANO,9000,0,9000,30-40 min,6.0
125,CTOR MEDIO CONJUNTOS Y CONDONINIOS SECTO,TORRES DEL MEDITERRENO,9000,0,9000,30-40 min,6.0
126,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,10000,0,10000,30-40 min,6.0
127,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",10000,0,10000,30-40 min,6.0
128,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,10000,0,10000,30-40 min,6.0
129,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,10000,0,10000,30-40 min,6.0
130,SECTOR TERMINAL,TORRES DE PRADERA,10000,0,10000,30-40 min,6.0
131,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,10000,0,10000,30-40 min,6.0
132,SECTOR GENERAL,CONDOMINIO CANAGUAY,10000,0,10000,30-40 min,6.0
133,SECTOR GENERAL,JARDINES DE SANTORINE,10000,0,10000,30-40 min,6.0
134,SECTOR GENERAL,LLANO REAL CLUB HOUSE,10000,0,10000,30-40 min,6.0
135,SECTOR GENERAL,PALMAS DE VALLARTA,10000,0,10000,30-40 min,6.0
136,SECTOR GENERAL,CONJUNTO TERRABELA,10000,0,10000,30-40 min,6.0
137,SECTOR GENERAL,BOSQUES DE MORELIA,10000,0,10000,30-40 min,6.0
138,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",10000,0,10000,30-40 min,6.0
139,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,10000,0,10000,30-40 min,6.0
140,SECTOR GENERAL,QUINTAS DE SANTA CLARA,10000,0,10000,30-40 min,6.0
141,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,10000,0,10000,30-40 min,6.0
142,SECTOR GENERAL,URBANIZACION CALATRABA,10000,0,10000,30-40 min,6.0
143,SECTOR GENERAL,TERRA VERDE,10000,0,10000,30-40 min,6.0
144,SECTOR GENERAL,ALAMEDA DEL BOSQUE,10000,0,10000,30-40 min,6.0
145,SECTOR GENERAL,REMANSOS DEL LLANO,10000,0,10000,30-40 min,6.0
146,SECTOR GENERAL,SAN GERARDO,10000,0,10000,30-40 min,6.0
147,SECTOR GENERAL,TERRA VELA,10000,0,10000,30-40 min,6.0
148,SECTOR AMARILO,AMARILO MORICHAL,14000,0,14000,35-50 min,8.5
149,SECTOR AMARILO,AMARILO CIMARON,14000,0,14000,35-50 min,8.5
150,SECTOR AMARILO,AMARILO ALBORADA,14000,0,14000,35-50 min,8.5
151,SECTOR AMARILO,AMARILO PIEDEMONTE,14000,0,14000,35-50 min,8.5
152,SECTOR AMARILO,AMARILO ARAUCO,14000,0,14000,35-50 min,8.5
153,SECTOR AMARILO,AMARILO ZAINOS,14000,0,14000,35-50 min,8.5
154,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",14000,0,14000,35-50 min,8.5
155,SECTOR AMARILO,AMARILO ALCARABN,14000,0,14000,35-50 min,8.5
156,SECTOR AMARILO,AMARILO MAPIRE,14000,0,14000,35-50 min,8.5
157,SECTOR AMARILO,AMARILO OCARROS,14000,0,14000,35-50 min,8.5
158,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,14000,0,14000,35-50 min,8.5
159,SECTOR AMARILO,AMARILO PRADO VERDE,14000,0,14000,35-50 min,8.5
160,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,14000,0,14000,35-50 min,8.5
161,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",14000,0,14000,35-50 min,8.5
162,SECTOR AMARILO,VILLA HERMOSA,13000,0,13000,35-50 min,8.5
163,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,16000,0,16000,35-50 min,8.5
164,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,16000,0,16000,35-50 min,8.5
165,SECTOR AMARILO,LAS MERCEDES,17000,0,17000,35-50 min,8.5
166,OS SECTOR LOS CENTAUROS,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",14000,0,14000,35-50 min,8.5
167,OS SECTOR LOS CENTAUROS,PORTALES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
168,OS SECTOR LOS CENTAUROS,BALCONES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
169,SECTOR GENERAL,"TORRES DE SALERMO 1,2",14000,0,14000,35-50 min,8.5
170,SECTOR GENERAL,CONDOMINIO SANTA ANA,14000,0,14000,35-50 min,8.5
171,SECTOR GENERAL,CONDOMINIO LA FONTANA,14000,0,14000,35-50 min,8.5
172,SECTOR GENERAL,CONDOMINIO SANTA PAULA,14000,0,14000,35-50 min,8.5
173,SECTOR GENERAL,PRADOS DE MARICURE,14000,0,14000,35-50 min,8.5
174,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,14000,0,14000,35-50 min,8.5
175,SECTOR GENERAL,CANCHA SINTETICA QUARZO,14000,0,14000,35-50 min,8.5
176,SECTOR GENERAL,RENAUULT CASATORO,13000,0,13000,35-50 min,8.5
177,SECTOR GENERAL,CHEVROLET,13000,0,13000,35-50 min,8.5
178,SECTOR GENERAL,NISSAN,13000,0,13000,35-50 min,8.5
179,SECTOR GENERAL,SUZUKI ALCALA MOTOR,13000,0,13000,35-50 min,8.5
180,SECTOR GENERAL,CANCHA MONACO,12000,0,12000,35-50 min,8.5
181,SECTOR GENERAL,BAR TERRAZA,13000,0,13000,35-50 min,8.5
182,SECTOR BARZAL,7 DE AGOSTO,9000,0,9000,30-40 min,6.0
183,SECTOR BARZAL,BARZAL BAJO,9000,0,9000,30-40 min,6.0
184,SECTOR BARZAL,BARZAL ALTO,10000,0,10000,30-40 min,6.0
185,SECTOR BARZAL,CLUB VILLAVICENCIO,10000,0,10000,30-40 min,6.0
186,SECTOR BARZAL,MESETAS,13000,0,13000,35-50 min,8.5
187,SECTOR BARZAL,ELECTRIFICADORA EMSA,11000,0,11000,35-50 min,8.5
188,SECTOR BARZAL,BALATA,10000,0,10000,30-40 min,6.0
189,SECTOR BARZAL,CAMOA,10000,0,10000,30-40 min,6.0
190,SECTOR BARZAL,SALLE,10000,0,10000,30-40 min,6.0
191,SECTOR BARZAL,POZO VEIENTE,13000,0,13000,35-50 min,8.5
192,SECTOR BARZAL,RECODO BARZAL,10000,0,10000,30-40 min,6.0
193,SECTOR BARZAL,AZOTEA,12000,0,12000,35-50 min,8.5
194,AL SECTOR SALUD BARZAL,HOSPITAL DEPARTAMENTAL,10000,0,10000,30-40 min,6.0
195,AL SECTOR SALUD BARZAL,HOSPITAL DE LA GENTE,10000,0,10000,30-40 min,6.0
196,AL SECTOR SALUD BARZAL,LIGA CONTRA EL CANCER,10000,0,10000,30-40 min,6.0
197,AL SECTOR SALUD BARZAL,SOMOS,10000,0,10000,30-40 min,6.0
198,AL SECTOR SALUD BARZAL,CLINICA PRIMAVERA,10000,0,10000,30-40 min,6.0
199,AL SECTOR SALUD BARZAL,CLINICA META,9000,0,9000,30-40 min,6.0
200,AL SECTOR SALUD BARZAL,NUEVA CLINICA BARZAL,9000,0,9000,30-40 min,6.0
201,SECTOR GENERAL,SERVIMEDICOS,9000,0,9000,30-40 min,6.0
202,SECTOR GENERAL,SANITAS,9000,0,9000,30-40 min,6.0
203,SECTOR GENERAL,CAJACOPI BARZAL,9000,0,9000,30-40 min,6.0
204,SECTOR GENERAL,CLINICA CARDIOVASCULAR,9000,0,9000,30-40 min,6.0
205,SECTOR GENERAL,SALUDA TOTAL,9000,0,9000,30-40 min,6.0
206,SECTOR GENERAL,CAPILLAS DE LA FE,9000,0,9000,30-40 min,6.0
207,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,9000,0,9000,30-40 min,6.0
208,SECTOR GENERAL,IPS CUIDAR BUQUE,11000,0,11000,35-50 min,8.5
209,SECTOR GENERAL,IPS CENTRO MERDICO DE REHABULITACION,11000,0,11000,35-50 min,8.5
210,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,11000,0,11000,35-50 min,8.5
211,SECTOR GENERAL,LABORATORIO CLINICO,11000,0,11000,35-50 min,8.5
212,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,10000,0,10000,30-40 min,6.0
213,SECTOR GENERAL,IPS MULTISALUD,9000,0,9000,30-40 min,6.0
214,SECTOR GENERAL,IPS PREVIS,9000,0,9000,30-40 min,6.0
215,SECTOR GENERAL,IPS REHABILITAR,9000,0,9000,30-40 min,6.0
216,SECTOR GENERAL,IPS SANTA BARBARA,9000,0,9000,30-40 min,6.0
217,SECTOR GENERAL,CLINICA OCULAR BUQUE,10000,0,10000,30-40 min,6.0
218,SECTOR GRAMA,EMPORIO,10000,0,10000,30-40 min,6.0
219,SECTOR GRAMA,TRIUNFO,10000,0,10000,30-40 min,6.0
220,SECTOR GRAMA,GALAN,11000,0,11000,35-50 min,8.5
221,SECTOR GRAMA,ALCACERES,12000,0,12000,35-50 min,8.5
222,SECTOR GRAMA,ESMERALDA,12000,0,12000,35-50 min,8.5
223,SECTOR GRAMA,GRAMA,12000,0,12000,35-50 min,8.5
224,SECTOR GRAMA,ESCUELA DE CARABINEROS,12000,0,12000,35-50 min,8.5
225,SECTOR GRAMA,DOCE DE OCTUBRE,12000,0,12000,35-50 min,8.5
226,SECTOR GRAMA,SANTA JOSEFA MILITAR,12000,0,12000,35-50 min,8.5
227,SECTOR GRAMA,SAN FELIPE,12000,0,12000,35-50 min,8.5
228,SECTOR GRAMA,PANORAMA,12000,0,12000,35-50 min,8.5
229,SECTOR GRAMA,VIRREY,12000,0,12000,35-50 min,8.5
230,SECTOR GRAMA,CAMPIÑA,13000,0,13000,35-50 min,8.5
231,SECTOR GRAMA,CHAPINERO BAJO,13000,0,13000,35-50 min,8.5
232,SECTOR GRAMA,CHAPINERO ALTO,13000,0,13000,35-50 min,8.5
233,SECTOR GRAMA,NUEVA GRANADA,13000,0,13000,35-50 min,8.5
234,SECTOR GRAMA,RONDINELA,13000,0,13000,35-50 min,8.5
235,SECTOR GENERAL,PRADERA,13000,0,13000,35-50 min,8.5
236,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,CONDOMINIO PUERTA DEL SOL,12000,0,12000,35-50 min,8.5
237,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
238,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
239,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,CONJUNTO PRADROS DE SAN FRANCISCO,12000,0,12000,35-50 min,8.5
240,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,"SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
241,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,"LOS CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
242,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,PANORAMA DEL CAMPO,12000,0,12000,35-50 min,8.5
243,EDIFICIOS SECTOR GRAMA CONJUNTOS Y ED,LA ARENERA,12000,0,12000,35-50 min,8.5
244,SECTOR CAUDAL,CAUDAL,11000,0,11000,35-50 min,8.5
245,SECTOR CAUDAL,CONJUNTO TRIANGULO,11000,0,11000,35-50 min,8.5
246,SECTOR CAUDAL,EDIFICIO MONTEBELLO,11000,0,11000,35-50 min,8.5
247,SECTOR CAUDAL,"TORRES DEL CAUDAL 1,2",11000,0,11000,35-50 min,8.5
248,SECTOR CAUDAL,TERRAZAS DEL LLANO,11000,0,11000,35-50 min,8.5
249,SECTOR CAUDAL,TORRRES CLUB,11000,0,11000,35-50 min,8.5
250,SECTOR CAUDAL,CLUB META,11000,0,11000,35-50 min,8.5
251,SECTOR CAUDAL,EDIFICIO PLAZA,11000,0,11000,35-50 min,8.5
252,SECTOR CAUDAL,ALAMEDA ORIENTAL CAUDAL,11000,0,11000,35-50 min,8.5
253,SECTOR CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,11000,0,11000,35-50 min,8.5
254,SECTOR CAUDAL,EDIDIFICIO AGORA,11000,0,11000,35-50 min,8.5
255,SECTOR CAUDAL,CONJUNTO ARAGUANEY CAUDAL,11000,0,11000,35-50 min,8.5
256,SECTOR CAUDAL,HOTEL DEL LLANO,11000,0,11000,35-50 min,8.5
257,SECTOR CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,11000,0,11000,35-50 min,8.5
258,SECTOR CAUDAL,CONJUNTO SARARE CAUDAL,11000,0,11000,35-50 min,8.5
259,S SECTOR ESTE KIRPAS,VALLES DE ARAGON,15000,0,15000,35-50 min,8.5
260,S SECTOR ESTE KIRPAS,GAVIOTAS,15000,0,15000,35-50 min,8.5
261,S SECTOR ESTE KIRPAS,FIKUS,15000,0,15000,35-50 min,8.5
262,S SECTOR ESTE KIRPAS,VILLAMELIA,15000,0,15000,35-50 min,8.5
263,S SECTOR ESTE KIRPAS,ACAPULCO,15000,0,15000,35-50 min,8.5
264,S SECTOR ESTE KIRPAS,KIRPAS,15000,0,15000,35-50 min,8.5
265,S SECTOR ESTE KIRPAS,VILLA SAMPER,15000,0,15000,35-50 min,8.5
266,S SECTOR ESTE KIRPAS,SABANA DE KIRPAS,15000,0,15000,35-50 min,8.5
267,S SECTOR ESTE KIRPAS,CAROLINA KIRPAS,15000,0,15000,35-50 min,8.5
268,S SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,15000,0,15000,35-50 min,8.5
269,S SECTOR ESTE KIRPAS,CAVIVIR,15000,0,15000,35-50 min,8.5
270,S SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,15000,0,15000,35-50 min,8.5
271,S SECTOR ESTE KIRPAS,MALOCAS,15000,0,15000,35-50 min,8.5
272,S SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,15000,0,15000,35-50 min,8.5
273,SECTOR GENERAL,VIVERO BIOAGRICOLA,15000,0,15000,35-50 min,8.5
274,SECTOR GENERAL,SANATONIO,15000,0,15000,35-50 min,8.5
275,SECTOR GENERAL,VILLA MARINA,15000,0,15000,35-50 min,8.5
276,SECTOR GENERAL,BRILLANTE,17000,0,17000,35-50 min,8.5
277,BLANCA SECTOR REMANSOS DE ROSABL,"LA ROSITA ETAPA 1,2,3,",12000,0,12000,35-50 min,8.5
278,BLANCA SECTOR REMANSOS DE ROSABL,DOÑA LUZ,12000,0,12000,35-50 min,8.5
279,BLANCA SECTOR REMANSOS DE ROSABL,PANCANDE,12000,0,12000,35-50 min,8.5
280,BLANCA SECTOR REMANSOS DE ROSABL,CHORILLANOS,12000,0,12000,35-50 min,8.5
281,BLANCA SECTOR REMANSOS DE ROSABL,REMANSOS DE ROSABLANCA,12000,0,12000,35-50 min,8.5
282,BLANCA SECTOR REMANSOS DE ROSABL,CONDOMINIO SAN SEBASTIAN,12000,0,12000,35-50 min,8.5
283,BLANCA SECTOR REMANSOS DE ROSABL,"CONDOMINIO SANTA MARIA 1,2",12000,0,12000,35-50 min,8.5
284,BLANCA SECTOR REMANSOS DE ROSABL,SEPTIMA BRIGADA DISTRITO MILITAR,12000,0,12000,35-50 min,8.5
285,BLANCA SECTOR REMANSOS DE ROSABL,CONJUNTO BULEVAR CODEM,12000,0,12000,35-50 min,8.5
286,BLANCA SECTOR REMANSOS DE ROSABL,BOSQUE DE ROSABLANCA,12000,0,12000,35-50 min,8.5
287,BLANCA SECTOR REMANSOS DE ROSABL,CONDOMINIO BOSQUES DE ARRAYANES,12000,0,12000,35-50 min,8.5
288,BLANCA SECTOR REMANSOS DE ROSABL,RESERVAS DEL BOSQUE,12000,0,12000,35-50 min,8.5
289,BLANCA SECTOR REMANSOS DE ROSABL,CONJUNTO VILLA EMAUS,12000,0,12000,35-50 min,8.5
290,BLANCA SECTOR REMANSOS DE ROSABL,"CASIBARE 1,2",12000,0,12000,35-50 min,8.5
291,BLANCA SECTOR REMANSOS DE ROSABL,CONJUNTO REMANSOS DEL BOSQUE,12000,0,12000,35-50 min,8.5
292,BLANCA SECTOR REMANSOS DE ROSABL,VILLAS DEL MEDITERRANEO,12000,0,12000,35-50 min,8.5
293,BLANCA SECTOR REMANSOS DE ROSABL,"SAN SILVESTRE 1,2,",12000,0,12000,35-50 min,8.5
