id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
96,NUEVO RICAUTE,Sector Cerca Medio,4.145,-73.6323,3.1,6000,3000,9000,17
97,PORVENIR,Sector Cerca Medio,4.1532,-73.6355,3.1,6000,3000,9000,17
98,VIENTE JULIO,Sector Cerca Medio,4.1518,-73.6327,3.1,6000,3000,9000,17
99,SIMON BOLIVAR,Sector Cerca Medio,4.1515,-73.6375,3.1,6000,3000,9000,17
100,CARCEL,Sector Cerca Medio,4.1446,-73.6291,3.1,6000,3000,9000,17
101,BARRIO NOGALES,Sector Cerca Medio,4.1475,-73.633,3.1,6000,3000,9000,17
102,CANEY,Sector Cerca Medio,4.1468,-73.6318,3.1,6000,3000,9000,17
103,BRISAS DEL CANEY,Sector Cerca Medio,4.1468,-73.6318,3.1,6000,3000,9000,17
104,AMARAL,Sector Cerca Medio,4.1441,-73.6389,3.1,6000,3000,9000,17
105,Página 450,Sector Cereo Uno,4.1482,-73.6319,2.4,6000,2000,8000,16
106,CATATUMBO,Sector Cereo Uno,4.1464,-73.6336,2.4,6000,2000,8000,16
107,RETIRO,Sector Cereo Uno,4.1448,-73.6327,2.4,6000,2000,8000,16
108,BUENOS AIRES,Sector Cereo Uno,4.1442,-73.6359,2.4,6000,2000,8000,16
109,REMANSO,Sector Cereo Uno,4.1499,-73.6353,2.4,6000,2000,8000,16
110,VIZCAYA,Sector Cereo Uno,4.1522,-73.6291,2.4,6000,2000,8000,16
111,HOTEL HACARITAMA,Sector Cereo Uno,4.1456,-73.6338,2.4,6000,2000,8000,16
112,CANCHA RACING,Sector Cereo Uno,4.1443,-73.6308,2.4,6000,2000,8000,16
113,HACARITAMA,Sector Cereo Uno,4.1447,-73.6386,2.4,6000,2000,8000,16
114,BARRIO PRIMAVERA,Sector Cereo Uno,4.1479,-73.636,2.4,6000,2000,8000,16
115,PARQUE PRIMAVERA,Sector Cereo Uno,4.1524,-73.6305,2.4,6000,2000,8000,16
116,CIUDADELA EL DIVINO NIÑO,Sector Cereo Uno,4.1497,-73.6292,2.4,6000,2000,8000,16
117,LAS FERIAS,Sector Cereo Uno,4.148,-73.6314,2.4,6000,2000,8000,16
118,GAITAN,Sector Cereo Uno,4.1456,-73.6352,2.4,6000,2000,8000,16
119,SAN GREGORIO,Sector Cereo Uno,4.1477,-73.6329,2.4,6000,2000,8000,16
120,MAIZARO,Sector Cereo Uno,4.1517,-73.6326,2.4,6000,2000,8000,16
121,"CONDOMINIO DUARY 1,2",Conjuntos Y Condoninios Sector,4.1457,-73.6331,3.1,6000,3000,9000,17
122,MEDIO,Conjuntos Y Condoninios Sector,4.1483,-73.6365,3.1,6000,3000,9000,17
123,CERRO CAMPESTRE ALTO,Conjuntos Y Condoninios Sector,4.1505,-73.6373,3.1,6000,3000,9000,17
124,CERRO CAMPESTRE BAJO,Conjuntos Y Condoninios Sector,4.1455,-73.631,3.1,6000,3000,9000,17
125,CONDOMINIO BOSQUES DE,Conjuntos Y Condoninios Sector,4.15,-73.6318,3.1,6000,3000,9000,17
126,CONDOMINIO PORTAL DEL,Conjuntos Y Condoninios Sector,4.1473,-73.6353,3.1,6000,3000,9000,17
127,MOLINO,Conjuntos Y Condoninios Sector,4.145,-73.6307,3.1,6000,3000,9000,17
128,RESERVAS DEL VIZCAYA,Conjuntos Y Condoninios Sector,4.1519,-73.6384,3.1,6000,3000,9000,17
129,"CONJUNTO LOS ALMENDROS 1,2",Conjuntos Y Condoninios Sector,4.149,-73.6334,3.1,6000,3000,9000,17
130,CAMINOS DE SEVILLA,Conjuntos Y Condoninios Sector,4.1438,-73.6372,3.1,6000,3000,9000,17
131,LLANO HERMOSO,Conjuntos Y Condoninios Sector,4.1515,-73.6327,3.1,6000,3000,9000,17
132,"CONJUNTO BONNANZA 1,2",Conjuntos Y Condoninios Sector,4.1492,-73.637,3.1,6000,3000,9000,17
133,RINCON DEL LLANO,Conjuntos Y Condoninios Sector,4.1515,-73.6387,3.1,6000,3000,9000,17
134,TORRES DEL MEDITERRENO,Conjuntos Y Condoninios Sector,4.1503,-73.6362,3.1,6000,3000,9000,17
135,TERMINAL DE TRANSPORTE,Sector Terminal,4.128,-73.629,3.8,6000,4000,10000,19
136,"QUINTA DE MORELIA 1,2,3",Sector Terminal,4.1288,-73.628,3.8,6000,4000,10000,19
137,CONDOMINIO VILLAVENTO,Sector Terminal,4.1235,-73.6325,3.8,6000,4000,10000,19
138,CONDOMINIO CIUDAD REAL,Sector Terminal,4.1296,-73.6266,3.8,6000,4000,10000,19
139,TORRES DE PRADERA,Sector Terminal,4.1267,-73.6249,3.8,6000,4000,10000,19
140,Página 451,Sector Terminal,4.1248,-73.6282,3.8,6000,4000,10000,19
141,CONDOMINIO VILLA VALERIA,Sector Terminal,4.1265,-73.6269,3.8,6000,4000,10000,19
142,CONDOMINIO CANAGUAY,Sector Terminal,4.1258,-73.6316,3.8,6000,4000,10000,19
143,JARDINES DE SANTORINE,Sector Terminal,4.1307,-73.6281,3.8,6000,4000,10000,19
144,LLANO REAL CLUB HOUSE,Sector Terminal,4.128,-73.6272,3.8,6000,4000,10000,19
145,PALMAS DE VALLARTA,Sector Terminal,4.1251,-73.6273,3.8,6000,4000,10000,19
146,CONJUNTO TERRABELA,Sector Terminal,4.1292,-73.6276,3.8,6000,4000,10000,19
147,BOSQUES DE MORELIA,Sector Terminal,4.1279,-73.6253,3.8,6000,4000,10000,19
148,"NUEVA ESPERANZA 1,2",Sector Terminal,4.1278,-73.6305,3.8,6000,4000,10000,19
149,CONDOMINIO SIENDA MANOY,Sector Terminal,4.1282,-73.6275,3.8,6000,4000,10000,19
150,QUINTAS DE SANTA CLARA,Sector Terminal,4.1244,-73.6307,3.8,6000,4000,10000,19
151,BARRIO VILLA DEL ALCARABAN,Sector Terminal,4.1312,-73.6332,3.8,6000,4000,10000,19
152,URBANIZACION CALATRABA,Sector Terminal,4.1237,-73.6323,3.8,6000,4000,10000,19
153,TERRA VERDE,Sector Terminal,4.1297,-73.6255,3.8,6000,4000,10000,19
154,ALAMEDA DEL BOSQUE,Sector Terminal,4.1495,-73.631,3.8,6000,4000,10000,19
155,REMANSOS DEL LLANO,Sector Terminal,4.1281,-73.6266,3.8,6000,4000,10000,19
156,SAN GERARDO,Sector Terminal,4.13,-73.6339,3.8,6000,4000,10000,19
157,TERRA VELA,Sector Terminal,4.1251,-73.6248,3.8,6000,4000,10000,19
158,AMARILO MORICHAL,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
159,AMARILO CIMARON,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
160,AMARILO ALBORADA,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
161,AMARILO PIEDEMONTE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
162,AMARILO ARAUCO,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
163,AMARILO ZAINOS,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
164,"AMARILO PASOLLONO 1,2,3,4",Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
165,AMARILO ALCARABN,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
166,AMARILO MAPIRE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
167,AMARILO OCARROS,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
168,AMARILO ARBOLEDA,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
169,CAMPESTRE,Sector Amarilo,4.1107,-73.6071,7.3,6000,9000,15000,28
170,AMARILO PRADO VERDE,Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
171,CAMPESTRE IV 4,Sector Amarilo,4.1113,-73.608,7.3,6000,9000,15000,28
172,"AMARILO LLANO ALTO 1,2,3,4",Sector Amarilo,4.108,-73.605,7.3,6000,9000,15000,28
173,VILLA HERMOSA,Sector Amarilo,4.1117,-73.6067,7.3,6000,9000,15000,28
174,CONDOMINIO CAMPSTRE,Sector Amarilo,4.1055,-73.6046,7.3,6000,9000,15000,28
175,CARACOLI,Sector Amarilo,4.111,-73.6002,7.3,6000,9000,15000,28
176,GIMNASIO LOS ALCAZARES,Sector Amarilo,4.1116,-73.601,7.3,6000,9000,15000,28
177,LAS MERCEDES,Sector Amarilo,4.1058,-73.6067,7.3,6000,9000,15000,28
178,Página 452,Sector Los Centauros,4.1118,-73.6142,6.6,6000,8000,14000,26
179,MULTIFAMILIARES CENTAUROS,Sector Los Centauros,4.1118,-73.6094,6.6,6000,8000,14000,26
180,"BLOQUE A,B,C,D",Sector Los Centauros,4.1083,-73.6079,6.6,6000,8000,14000,26
181,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,6.6,6000,8000,14000,26
182,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,6.6,6000,8000,14000,26
183,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,6.6,6000,8000,14000,26
184,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,6.6,6000,8000,14000,26
185,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,6.6,6000,8000,14000,26
186,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,6.6,6000,8000,14000,26
187,PRADOS DE MARICURE,Sector Los Centauros,4.1078,-73.6079,6.6,6000,8000,14000,26
188,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,6.6,6000,8000,14000,26
189,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,6.6,6000,8000,14000,26
190,RENAUULT CASATORO,Sector Los Centauros,4.1135,-73.6097,6.6,6000,8000,14000,26
191,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,6.6,6000,8000,14000,26
192,NISSAN,Sector Los Centauros,4.1079,-73.612,6.6,6000,8000,14000,26
193,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,6.6,6000,8000,14000,26
194,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,6.6,6000,8000,14000,26
195,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,6.6,6000,8000,14000,26
196,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,3.8,6000,4000,10000,19
197,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
198,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,3.8,6000,4000,10000,19
199,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,3.8,6000,4000,10000,19
200,MESETAS,Sector Barzal,4.1401,-73.6375,3.8,6000,4000,10000,19
201,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,3.8,6000,4000,10000,19
202,BALATA,Sector Barzal,4.1487,-73.6389,3.8,6000,4000,10000,19
203,CAMOA,Sector Barzal,4.1415,-73.6414,3.8,6000,4000,10000,19
204,SALLE,Sector Barzal,4.1435,-73.6326,3.8,6000,4000,10000,19
205,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,3.8,6000,4000,10000,19
206,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
207,AZOTEA,Sector Barzal,4.1484,-73.6378,3.8,6000,4000,10000,19
208,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.8,6000,4000,10000,19
209,HOSPITAL DE LA GENTE,Sector Salud Barzal,4.1451,-73.636,3.8,6000,4000,10000,19
210,LIGA CONTRA EL CANCER,Sector Salud Barzal,4.1416,-73.6335,3.8,6000,4000,10000,19
211,SOMOS,Sector Salud Barzal,4.1474,-73.6333,3.8,6000,4000,10000,19
212,CLINICA PRIMAVERA,Sector Salud Barzal,4.1458,-73.6341,3.8,6000,4000,10000,19
213,Página 453,Sector Salud Barzal,4.1486,-73.6415,3.1,6000,3000,9000,17
214,CLINICA META,Sector Salud Barzal,4.1459,-73.6341,3.1,6000,3000,9000,17
215,NUEVA CLINICA BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
216,SERVIMEDICOS,Sector Salud Barzal,4.1478,-73.6365,3.1,6000,3000,9000,17
217,SANITAS,Sector Salud Barzal,4.143,-73.6323,3.1,6000,3000,9000,17
218,CAJACOPI BARZAL,Sector Salud Barzal,4.1442,-73.6365,3.1,6000,3000,9000,17
219,CLINICA CARDIOVASCULAR,Sector Salud Barzal,4.141,-73.6316,3.1,6000,3000,9000,17
220,SALUDA TOTAL,Sector Salud Barzal,4.1405,-73.6408,3.1,6000,3000,9000,17
221,CAPILLAS DE LA FE,Sector Salud Barzal,4.1392,-73.6403,3.1,6000,3000,9000,17
222,IPS MONTANO MEDICAL BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
223,IPS CUIDAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
224,IPS CENTRO MERDICO DE,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
225,REHABULITACION,Sector Salud Barzal,4.1467,-73.6339,3.1,6000,3000,9000,17
226,IPS CENTRO TERAPEUTICO,Sector Salud Barzal,4.1488,-73.6339,3.1,6000,3000,9000,17
227,INTEGRAL,Sector Salud Barzal,4.1406,-73.6319,3.1,6000,3000,9000,17
228,LABORATORIO CLINICO,Sector Salud Barzal,4.1392,-73.6344,3.8,6000,4000,10000,19
229,UNIDAD AMBULATORIA DE ALTA,Sector Salud Barzal,4.1401,-73.6413,3.8,6000,4000,10000,19
230,COMPLEJI,Sector Salud Barzal,4.1415,-73.64,3.8,6000,4000,10000,19
231,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.1,6000,3000,9000,17
232,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,3.1,6000,3000,9000,17
233,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,3.1,6000,3000,9000,17
234,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,3.1,6000,3000,9000,17
235,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
236,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
237,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
238,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
239,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
240,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
241,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
242,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,3.8,6000,4000,10000,19
243,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,3.8,6000,4000,10000,19
244,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,3.8,6000,4000,10000,19
245,SAN FELIPE,Sector Grama,4.155,-73.6412,3.8,6000,4000,10000,19
246,PANORAMA,Sector Grama,4.1572,-73.6403,3.8,6000,4000,10000,19
247,VIRREY,Sector Grama,4.1631,-73.642,3.8,6000,4000,10000,19
248,CAMPIÑA,Sector Grama,4.1547,-73.6439,3.8,6000,4000,10000,19
249,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,3.8,6000,4000,10000,19
250,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,3.8,6000,4000,10000,19
251,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,3.8,6000,4000,10000,19
252,Página 454,Sector Grama Conjuntos Y Edificios,4.1591,-73.6419,4.5,6000,5000,11000,21
253,12.000,Sector Grama Conjuntos Y Edificios,4.1615,-73.6449,4.5,6000,5000,11000,21
254,RONDINELA,Sector Grama Conjuntos Y Edificios,4.1578,-73.6379,4.5,6000,5000,11000,21
255,PRADERA,Sector Grama Conjuntos Y Edificios,4.1561,-73.6405,4.5,6000,5000,11000,21
256,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,4.5,6000,5000,11000,21
257,CONJUNTO RESIDENCIAL,Sector Grama Conjuntos Y Edificios,4.1577,-73.6375,4.5,6000,5000,11000,21
258,"CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1607,-73.6465,4.5,6000,5000,11000,21
259,COJUNTO RESIDENCIAL SAN,Sector Grama Conjuntos Y Edificios,4.1593,-73.6444,4.5,6000,5000,11000,21
260,"ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1596,-73.6445,4.5,6000,5000,11000,21
261,CONJUNTO PRADROS DE SAN,Sector Grama Conjuntos Y Edificios,4.1618,-73.645,4.5,6000,5000,11000,21
262,FRANCISCO,Sector Grama Conjuntos Y Edificios,4.1574,-73.6392,4.5,6000,5000,11000,21
263,"SAN ANGEL 1,2",Sector Grama Conjuntos Y Edificios,4.1555,-73.6367,4.5,6000,5000,11000,21
264,"LOS CAMBULOS 1,2,3",Sector Grama Conjuntos Y Edificios,4.1593,-73.6369,4.5,6000,5000,11000,21
265,PANORAMA DEL CAMPO,Sector Grama Conjuntos Y Edificios,4.161,-73.6368,4.5,6000,5000,11000,21
266,LA ARENERA,Sector Grama Conjuntos Y Edificios,4.1596,-73.6409,5.2,6000,6000,12000,23
267,CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
268,CONJUNTO TRIANGULO,Sector Caudal,4.1621,-73.6388,3.8,6000,4000,10000,19
269,EDIFICIO MONTEBELLO,Sector Caudal,4.164,-73.6412,3.8,6000,4000,10000,19
270,"TORRES DEL CAUDAL 1,2",Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
271,TERRAZAS DEL LLANO,Sector Caudal,4.1639,-73.6342,3.8,6000,4000,10000,19
272,TORRRES CLUB,Sector Caudal,4.1643,-73.6356,3.8,6000,4000,10000,19
273,CLUB META,Sector Caudal,4.1628,-73.6429,3.8,6000,4000,10000,19
274,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,3.8,6000,4000,10000,19
275,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
276,EDIFICIO COSTA BELLA CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
277,ALTO,Sector Caudal,4.1435,-73.6375,3.8,6000,4000,10000,19
278,EDIDIFICIO AGORA,Sector Caudal,4.1635,-73.6359,3.8,6000,4000,10000,19
